ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_23,50,2000,2/28/2021 11:40:50 AM,0,0,0,2.56,0
Paddle - lc_23,51,2000,2/28/2021 11:40:50 AM,210,21,7,44.11,1
Paddle - lc_23,52,2000,2/28/2021 11:40:50 AM,70,7,2,6.02,0
Paddle - lc_23,53,2000,2/28/2021 11:40:50 AM,70,7,1,4.47,0
Paddle - lc_23,54,2000,2/28/2021 11:40:50 AM,120,12,2,8.86,0
Paddle - lc_23,55,2000,2/28/2021 11:40:50 AM,60,6,3,5.19,0
Paddle - lc_23,56,2000,2/28/2021 11:40:50 AM,40,4,35,54.47,0
Paddle - lc_23,57,2000,2/28/2021 11:40:50 AM,80,8,3,8.06,0
Paddle - lc_23,58,2000,2/28/2021 11:40:50 AM,150,15,3,23.96,0
Paddle - lc_23,59,2000,2/28/2021 11:40:50 AM,90,9,3,15.56,0
Paddle - lc_23,60,2000,2/28/2021 11:40:50 AM,150,15,15,23.48,0
Paddle - lc_23,61,2000,2/28/2021 11:40:50 AM,210,21,4,20.78,1
Paddle - lc_23,62,2000,2/28/2021 11:40:50 AM,200,20,10,19.62,0
Paddle - lc_23,63,2000,2/28/2021 11:40:50 AM,190,19,9,17.4,0
Paddle - lc_23,64,2000,2/28/2021 11:40:50 AM,160,16,8,15.26,0
Paddle - lc_23,65,2000,2/28/2021 11:40:50 AM,20,2,1,3.25,0
Paddle - lc_23,66,2000,2/28/2021 11:40:50 AM,100,10,3,8.64,0
Paddle - lc_23,67,2000,2/28/2021 11:40:50 AM,160,16,5,17.8,0
Paddle - lc_23,68,2000,2/28/2021 11:40:50 AM,210,21,8,35,1
Paddle - lc_23,69,2000,2/28/2021 11:40:50 AM,170,17,4,11.64,0
Paddle - lc_23,70,2000,2/28/2021 11:40:50 AM,130,13,5,8.61,0
Paddle - lc_23,71,2000,2/28/2021 11:40:50 AM,20,2,1,3.79,0
Paddle - lc_23,72,2000,2/28/2021 11:40:50 AM,160,16,0,14.84,0
Paddle - lc_23,73,2000,2/28/2021 11:40:50 AM,160,16,10,16.04,0
Paddle - lc_23,74,2000,2/28/2021 11:40:50 AM,10,1,2,1.14,0
Paddle - lc_23,75,2000,2/28/2021 11:40:50 AM,210,21,4,24.72,1
Paddle - lc_23,76,2000,2/28/2021 11:40:50 AM,160,16,3,16.65,0
Paddle - lc_23,77,2000,2/28/2021 11:40:50 AM,210,21,10,42.09,1
Paddle - lc_23,78,2000,2/28/2021 11:40:50 AM,210,21,5,43.42,1
Paddle - lc_23,79,2000,2/28/2021 11:40:50 AM,170,17,5,14.85,0
Paddle - lc_23,80,2000,2/28/2021 11:40:50 AM,170,17,5,21.92,0
Paddle - lc_23,81,2000,2/28/2021 11:40:50 AM,150,15,9,23.46,0
Paddle - lc_23,82,2000,2/28/2021 11:40:50 AM,140,14,7,14.59,0
Paddle - lc_23,83,2000,2/28/2021 11:40:50 AM,160,16,8,16.74,0
Paddle - lc_23,84,2000,2/28/2021 11:40:50 AM,60,6,4,8.3,0
Paddle - lc_23,85,2000,2/28/2021 11:40:50 AM,30,3,3,8.62,0
Paddle - lc_23,86,2000,2/28/2021 11:40:50 AM,80,8,2,5.67,0
Paddle - lc_23,87,2000,2/28/2021 11:40:50 AM,20,2,1,4.03,0
Paddle - lc_23,88,2000,2/28/2021 11:40:50 AM,150,15,6,10.74,0
Paddle - lc_23,89,2000,2/28/2021 11:40:50 AM,40,4,2,3.45,0
Paddle - lc_23,90,2000,2/28/2021 11:40:50 AM,180,18,7,16.36,0
Paddle - lc_23,91,2000,2/28/2021 11:40:50 AM,210,21,7,22.89,1
Paddle - lc_23,92,2000,2/28/2021 11:40:50 AM,100,10,3,8.9,0
Paddle - lc_23,93,2000,2/28/2021 11:40:50 AM,90,9,5,19.66,0
Paddle - lc_23,94,2000,2/28/2021 11:40:50 AM,180,18,9,20.38,0
Paddle - lc_23,95,2000,2/28/2021 11:40:50 AM,90,9,3,12.75,0
Paddle - lc_23,96,2000,2/28/2021 11:40:50 AM,0,0,0,3.09,0
Paddle - lc_23,97,2000,2/28/2021 11:40:50 AM,180,18,4,21.29,0
Paddle - lc_23,98,2000,2/28/2021 11:40:50 AM,210,21,5,27.56,1
Paddle - lc_23,99,2000,2/28/2021 11:40:50 AM,170,17,10,21.01,0
Paddle - lc_23,100,2000,2/28/2021 11:40:50 AM,20,2,3,5.63,0
Paddle - lc_23,101,2000,2/28/2021 11:40:50 AM,110,11,4,6.22,0
Paddle - lc_23,102,2000,2/28/2021 11:40:50 AM,30,3,2,4.59,0
Paddle - lc_23,103,2000,2/28/2021 11:40:50 AM,180,18,7,38.91,0
Paddle - lc_23,104,2000,2/28/2021 11:40:50 AM,130,13,5,16.72,0
Paddle - lc_23,105,2000,2/28/2021 11:40:50 AM,140,14,2,11.97,0
Paddle - lc_23,106,2000,2/28/2021 11:40:50 AM,210,21,8,27.37,1
Paddle - lc_23,107,2000,2/28/2021 11:40:50 AM,210,21,6,29.05,1
Paddle - lc_23,108,2000,2/28/2021 11:40:50 AM,190,19,9,27.12,0
Paddle - lc_23,109,2000,2/28/2021 11:40:50 AM,80,8,3,6.5,0
Paddle - lc_23,110,2000,2/28/2021 11:40:50 AM,130,13,6,10.32,0
Paddle - lc_23,111,2000,2/28/2021 11:40:50 AM,180,18,7,15.07,0
Paddle - lc_23,112,2000,2/28/2021 11:40:50 AM,80,8,19,39.53,0
Paddle - lc_23,113,2000,2/28/2021 11:40:50 AM,170,17,8,17.26,0
Paddle - lc_23,114,2000,2/28/2021 11:40:50 AM,110,11,3,8.78,0
Paddle - lc_23,115,2000,2/28/2021 11:40:50 AM,210,21,8,20.93,1
Paddle - lc_23,116,2000,2/28/2021 11:40:50 AM,160,16,6,15.86,0
Paddle - lc_23,117,2000,2/28/2021 11:40:50 AM,170,17,5,18.56,0
Paddle - lc_23,118,2000,2/28/2021 11:40:50 AM,110,11,4,7.64,0
Paddle - lc_23,119,2000,2/28/2021 11:40:50 AM,200,20,14,32,0
Paddle - lc_23,120,2000,2/28/2021 11:40:50 AM,40,4,2,5.49,0
Paddle - lc_23,121,2000,2/28/2021 11:40:50 AM,200,20,8,28.53,0
Paddle - lc_23,122,2000,2/28/2021 11:40:50 AM,180,18,3,19.39,0
Paddle - lc_23,123,2000,2/28/2021 11:40:50 AM,100,10,2,12.35,0
Paddle - lc_23,124,2000,2/28/2021 11:40:50 AM,90,9,3,14.63,0
Paddle - lc_23,125,2000,2/28/2021 11:40:50 AM,90,9,1,11.1,0
Paddle - lc_23,126,2000,2/28/2021 11:40:50 AM,100,10,2,13.13,0
Paddle - lc_23,127,2000,2/28/2021 11:40:50 AM,190,19,6,19.41,0
Paddle - lc_23,128,2000,2/28/2021 11:40:50 AM,210,21,8,13.02,1
Paddle - lc_23,129,2000,2/28/2021 11:40:50 AM,50,5,4,8.9,0
Paddle - lc_23,130,2000,2/28/2021 11:40:50 AM,110,11,2,12.3,0
Paddle - lc_23,131,2000,2/28/2021 11:40:50 AM,210,21,8,33.06,1
Paddle - lc_23,132,2000,2/28/2021 11:40:50 AM,120,12,4,14.47,0
Paddle - lc_23,133,2000,2/28/2021 11:40:50 AM,210,21,10,22.91,1
Paddle - lc_23,134,2000,2/28/2021 11:40:50 AM,50,5,4,9.46,0
Paddle - lc_23,135,2000,2/28/2021 11:40:50 AM,160,16,3,12.29,0
Paddle - lc_23,136,2000,2/28/2021 11:40:50 AM,210,21,6,24.44,1
Paddle - lc_23,137,2000,2/28/2021 11:40:50 AM,210,21,3,23.88,1
Paddle - lc_23,138,2000,2/28/2021 11:40:50 AM,80,8,3,17.8,0
Paddle - lc_23,139,2000,2/28/2021 11:40:50 AM,160,16,4,10.74,0
Paddle - lc_23,140,2000,2/28/2021 11:40:50 AM,10,1,0,1.24,0
Paddle - lc_23,141,2000,2/28/2021 11:40:50 AM,20,2,1,2.94,0
Paddle - lc_23,142,2000,2/28/2021 11:40:50 AM,180,18,7,24.38,0
Paddle - lc_23,143,2000,2/28/2021 11:40:50 AM,200,20,11,43.57,0
Paddle - lc_23,144,2000,2/28/2021 11:40:50 AM,180,18,3,10.34,0
Paddle - lc_23,145,2000,2/28/2021 11:40:50 AM,210,21,11,29.21,1
Paddle - lc_23,146,2000,2/28/2021 11:40:50 AM,20,2,2,3.75,0
Paddle - lc_23,147,2000,2/28/2021 11:40:50 AM,60,6,3,4.69,0
Paddle - lc_23,148,2000,2/28/2021 11:40:50 AM,200,20,10,27.51,0
Paddle - lc_23,149,2000,2/28/2021 11:40:50 AM,140,14,2,14.01,0
Paddle - lc_23,150,2000,2/28/2021 11:40:50 AM,80,8,4,5.57,0
Paddle - lc_23,151,2000,2/28/2021 11:40:50 AM,150,15,2,13.01,0
Paddle - lc_23,152,2000,2/28/2021 11:40:50 AM,150,15,6,13.79,0
Paddle - lc_23,153,2000,2/28/2021 11:40:50 AM,90,9,3,8.76,0
Paddle - lc_23,154,2000,2/28/2021 11:40:50 AM,210,21,5,26.46,1
Paddle - lc_23,155,2000,2/28/2021 11:40:50 AM,210,21,10,22.78,1
Paddle - lc_23,156,2000,2/28/2021 11:40:50 AM,110,11,2,12.28,0
Paddle - lc_23,157,2000,2/28/2021 11:40:50 AM,60,6,2,4.01,0
Paddle - lc_23,158,2000,2/28/2021 11:40:50 AM,210,21,5,31.33,1
Paddle - lc_23,159,2000,2/28/2021 11:40:50 AM,40,4,0,2.78,0
Paddle - lc_23,160,2000,2/28/2021 11:40:50 AM,120,12,46,54.77,0
Paddle - lc_23,161,2000,2/28/2021 11:40:50 AM,200,20,19,36.11,0
Paddle - lc_23,162,2000,2/28/2021 11:40:50 AM,130,13,9,20.99,0
Paddle - lc_23,163,2000,2/28/2021 11:40:50 AM,90,9,6,18.59,0
Paddle - lc_23,164,2000,2/28/2021 11:40:50 AM,40,4,2,5.05,0
Paddle - lc_23,165,2000,2/28/2021 11:40:50 AM,90,9,4,13.59,0
Paddle - lc_23,166,2000,2/28/2021 11:40:50 AM,60,6,4,7.05,0
Paddle - lc_23,167,2000,2/28/2021 11:40:50 AM,210,21,15,38.6,1
Paddle - lc_23,168,2000,2/28/2021 11:40:50 AM,110,11,2,5.6,0
Paddle - lc_23,169,2000,2/28/2021 11:40:50 AM,120,12,9,23.7,0
Paddle - lc_23,170,2000,2/28/2021 11:40:50 AM,80,8,4,20.39,0
Paddle - lc_23,171,2000,2/28/2021 11:40:50 AM,180,18,13,32.5,0
Paddle - lc_23,172,2000,2/28/2021 11:40:50 AM,190,19,5,20.28,0
Paddle - lc_23,173,2000,2/28/2021 11:40:50 AM,80,8,4,7.12,0
Paddle - lc_23,174,2000,2/28/2021 11:40:50 AM,10,1,0,3.67,0
Paddle - lc_23,175,2000,2/28/2021 11:40:50 AM,20,2,1,3,0
Paddle - lc_23,176,2000,2/28/2021 11:40:50 AM,180,18,5,27.94,0
Paddle - lc_23,177,2000,2/28/2021 11:40:50 AM,40,4,2,5.37,0
Paddle - lc_23,178,2000,2/28/2021 11:40:50 AM,0,0,4,7.26,0
Paddle - lc_23,179,2000,2/28/2021 11:40:50 AM,40,4,3,5.69,0
Paddle - lc_23,180,2000,2/28/2021 11:40:50 AM,210,21,14,40.53,1
Paddle - lc_23,181,2000,2/28/2021 11:40:50 AM,170,17,5,10.42,0
Paddle - lc_23,182,2000,2/28/2021 11:40:50 AM,180,18,23,56.09,0
Paddle - lc_23,183,2000,2/28/2021 11:40:50 AM,60,6,2,4.09,0
Paddle - lc_23,184,2000,2/28/2021 11:40:50 AM,70,7,6,9.05,0
Paddle - lc_23,185,2000,2/28/2021 11:40:50 AM,40,4,4,8.67,0
Paddle - lc_23,186,2000,2/28/2021 11:40:50 AM,140,14,6,10.96,0
Paddle - lc_23,187,2000,2/28/2021 11:40:50 AM,20,2,2,3.65,0
Paddle - lc_23,188,2000,2/28/2021 11:40:50 AM,210,21,7,23,1
Paddle - lc_23,189,2000,2/28/2021 11:40:50 AM,90,9,2,7.96,0
Paddle - lc_23,190,2000,2/28/2021 11:40:50 AM,150,15,10,19.83,0
Paddle - lc_23,191,2000,2/28/2021 11:40:50 AM,80,8,2,6.2,0
Paddle - lc_23,192,2000,2/28/2021 11:40:50 AM,150,15,8,15.01,0
Paddle - lc_23,193,2000,2/28/2021 11:40:50 AM,40,4,2,6.03,0
Paddle - lc_23,194,2000,2/28/2021 11:40:50 AM,110,11,3,8.38,0
Paddle - lc_23,195,2000,2/28/2021 11:40:50 AM,60,6,2,8.66,0
Paddle - lc_23,196,2000,2/28/2021 11:40:50 AM,190,19,2,13.41,0
Paddle - lc_23,197,2000,2/28/2021 11:40:50 AM,30,3,2,5.23,0
Paddle - lc_23,198,2000,2/28/2021 11:40:50 AM,200,20,6,21.95,0
Paddle - lc_23,199,2000,2/28/2021 11:40:50 AM,20,2,2,2.88,0
Paddle - lc_23,200,2000,2/28/2021 11:40:50 AM,200,20,6,16.34,0
Paddle - lc_23,201,2000,2/28/2021 11:40:50 AM,30,3,1,2.76,0
Paddle - lc_23,202,2000,2/28/2021 11:40:50 AM,60,6,4,6.46,0
Paddle - lc_23,203,2000,2/28/2021 11:40:50 AM,90,9,5,8.86,0
Paddle - lc_23,204,2000,2/28/2021 11:40:50 AM,160,16,3,14.62,0
Paddle - lc_23,205,2000,2/28/2021 11:40:50 AM,40,4,3,4.83,0
Paddle - lc_23,206,2000,2/28/2021 11:40:50 AM,200,20,7,18.07,0
Paddle - lc_23,207,2000,2/28/2021 11:40:50 AM,150,15,5,20.43,0
Paddle - lc_23,208,2000,2/28/2021 11:40:50 AM,150,15,1,15.03,0
Paddle - lc_23,209,2000,2/28/2021 11:40:50 AM,60,6,4,5.63,0
Paddle - lc_23,210,2000,2/28/2021 11:40:50 AM,210,21,10,38.99,1
Paddle - lc_23,211,2000,2/28/2021 11:40:50 AM,20,2,2,3.67,0
Paddle - lc_23,212,2000,2/28/2021 11:40:50 AM,90,9,6,16.97,0
Paddle - lc_23,213,2000,2/28/2021 11:40:50 AM,70,7,1,3.15,0
Paddle - lc_23,214,2000,2/28/2021 11:40:50 AM,40,4,5,9.72,0
Paddle - lc_23,215,2000,2/28/2021 11:40:50 AM,130,13,6,28.55,0
Paddle - lc_23,216,2000,2/28/2021 11:40:50 AM,20,2,2,3.47,0
Paddle - lc_23,217,2000,2/28/2021 11:40:50 AM,200,20,12,39.56,0
Paddle - lc_23,218,2000,2/28/2021 11:40:50 AM,120,12,0,6.01,0
Paddle - lc_23,219,2000,2/28/2021 11:40:50 AM,130,13,3,9.48,0
Paddle - lc_23,220,2000,2/28/2021 11:40:50 AM,100,10,1,11.89,0
Paddle - lc_23,221,2000,2/28/2021 11:40:50 AM,210,21,4,42.14,1
Paddle - lc_23,222,2000,2/28/2021 11:40:50 AM,130,13,2,27.16,0
Paddle - lc_23,223,2000,2/28/2021 11:40:50 AM,50,5,4,10.84,0
Paddle - lc_23,224,2000,2/28/2021 11:40:50 AM,140,14,6,8.34,0
Paddle - lc_23,225,2000,2/28/2021 11:40:50 AM,10,1,1,1.24,0
Paddle - lc_23,226,2000,2/28/2021 11:40:50 AM,100,10,27,44.99,0
Paddle - lc_23,227,2000,2/28/2021 11:40:50 AM,40,4,2,5.45,0
Paddle - lc_23,228,2000,2/28/2021 11:40:50 AM,110,11,8,14.31,0
Paddle - lc_23,229,2000,2/28/2021 11:40:50 AM,80,8,4,7.84,0
Paddle - lc_23,230,2000,2/28/2021 11:40:50 AM,130,13,8,20.5,0
Paddle - lc_23,231,2000,2/28/2021 11:40:50 AM,0,0,4,8.67,0
Paddle - lc_23,232,2000,2/28/2021 11:40:50 AM,190,19,13,37.07,0
Paddle - lc_23,233,2000,2/28/2021 11:40:50 AM,180,18,3,18.7,0
Paddle - lc_23,234,2000,2/28/2021 11:40:50 AM,180,18,9,17.74,0
Paddle - lc_23,235,2000,2/28/2021 11:40:50 AM,170,17,3,15.01,0
Paddle - lc_23,236,2000,2/28/2021 11:40:50 AM,20,2,1,3.13,0
Paddle - lc_23,237,2000,2/28/2021 11:40:50 AM,150,15,10,46.21,0
Paddle - lc_23,238,2000,2/28/2021 11:40:50 AM,80,8,7,14.43,0
Paddle - lc_23,239,2000,2/28/2021 11:40:50 AM,50,5,4,7.92,0
Paddle - lc_23,240,2000,2/28/2021 11:40:50 AM,170,17,15,37.46,0
Paddle - lc_23,241,2000,2/28/2021 11:40:50 AM,210,21,14,27.51,1
Paddle - lc_23,242,2000,2/28/2021 11:40:50 AM,20,2,41,66.02,0
Paddle - lc_23,243,2000,2/28/2021 11:40:50 AM,140,14,14,23.23,0
Paddle - lc_23,244,2000,2/28/2021 11:40:50 AM,90,9,4,7.54,0
Paddle - lc_23,245,2000,2/28/2021 11:40:50 AM,40,4,2,4.81,0
Paddle - lc_23,246,2000,2/28/2021 11:40:50 AM,180,18,4,19.06,0
Paddle - lc_23,247,2000,2/28/2021 11:40:50 AM,210,21,8,22.35,1
Paddle - lc_23,248,2000,2/28/2021 11:40:50 AM,20,2,1,3.91,0
Paddle - lc_23,249,2000,2/28/2021 11:40:50 AM,200,20,14,29.97,0
Paddle - lc_23,250,2000,2/28/2021 11:40:50 AM,200,20,10,31.92,0
Paddle - lc_23,251,2000,2/28/2021 11:40:50 AM,110,11,3,12.51,0
Paddle - lc_23,252,2000,2/28/2021 11:40:50 AM,70,7,2,5.99,0
Paddle - lc_23,253,2000,2/28/2021 11:40:50 AM,60,6,3,6.64,0
Paddle - lc_23,254,2000,2/28/2021 11:40:50 AM,50,5,1,2.11,0
Paddle - lc_23,255,2000,2/28/2021 11:40:50 AM,180,18,4,16.72,0
Paddle - lc_23,256,2000,2/28/2021 11:40:50 AM,10,1,1,3.09,0
Paddle - lc_23,257,2000,2/28/2021 11:40:50 AM,150,15,5,13.27,0
Paddle - lc_23,258,2000,2/28/2021 11:40:50 AM,210,21,9,32.28,1
Paddle - lc_23,259,2000,2/28/2021 11:40:50 AM,190,19,5,22.51,0
Paddle - lc_23,260,2000,2/28/2021 11:40:50 AM,70,7,26,40.8,0
Paddle - lc_23,261,2000,2/28/2021 11:40:50 AM,20,2,2,3.57,0
Paddle - lc_23,262,2000,2/28/2021 11:40:50 AM,90,9,1,13.18,0
Paddle - lc_23,263,2000,2/28/2021 11:40:50 AM,210,21,7,27.08,1
Paddle - lc_23,264,2000,2/28/2021 11:40:50 AM,70,7,3,6.68,0
Paddle - lc_23,265,2000,2/28/2021 11:40:50 AM,20,2,1,2.3,0
Paddle - lc_23,266,2000,2/28/2021 11:40:50 AM,40,4,2,5.37,0
Paddle - lc_23,267,2000,2/28/2021 11:40:50 AM,190,19,6,22.87,0
Paddle - lc_23,268,2000,2/28/2021 11:40:50 AM,150,15,5,16.56,0
Paddle - lc_23,269,2000,2/28/2021 11:40:50 AM,210,21,6,35.92,1
Paddle - lc_23,270,2000,2/28/2021 11:40:50 AM,200,20,9,43,0
Paddle - lc_23,271,2000,2/28/2021 11:40:50 AM,190,19,2,13.28,0
Paddle - lc_23,272,2000,2/28/2021 11:40:50 AM,150,15,50,34.1,0
Paddle - lc_23,273,2000,2/28/2021 11:40:50 AM,210,21,14,50.9,1
Paddle - lc_23,274,2000,2/28/2021 11:40:50 AM,190,19,10,18.44,0
Paddle - lc_23,275,2000,2/28/2021 11:40:50 AM,210,21,5,22.53,1
Paddle - lc_23,276,2000,2/28/2021 11:40:50 AM,80,8,3,6.1,0
Paddle - lc_23,277,2000,2/28/2021 11:40:50 AM,20,2,2,4.33,0
Paddle - lc_23,278,2000,2/28/2021 11:40:50 AM,20,2,2,3.83,0
Paddle - lc_23,279,2000,2/28/2021 11:40:50 AM,200,20,7,29.39,0
Paddle - lc_23,280,2000,2/28/2021 11:40:50 AM,120,12,3,12.82,0
Paddle - lc_23,281,2000,2/28/2021 11:40:50 AM,200,20,16,37.3,0
Paddle - lc_23,282,2000,2/28/2021 11:40:50 AM,210,21,6,18.78,1
Paddle - lc_23,283,2000,2/28/2021 11:40:50 AM,20,2,2,3.59,0
Paddle - lc_23,284,2000,2/28/2021 11:40:50 AM,130,13,1,11.34,0
Paddle - lc_23,285,2000,2/28/2021 11:40:50 AM,10,1,2,3.75,0
Paddle - lc_23,286,2000,2/28/2021 11:40:50 AM,30,3,5,10.13,0
Paddle - lc_23,287,2000,2/28/2021 11:40:50 AM,210,21,4,28.11,1
Paddle - lc_23,288,2000,2/28/2021 11:40:50 AM,120,12,4,6.05,0
Paddle - lc_23,289,2000,2/28/2021 11:40:50 AM,190,19,11,25.74,0
Paddle - lc_23,290,2000,2/28/2021 11:40:50 AM,120,12,8,13.89,0
Paddle - lc_23,291,2000,2/28/2021 11:40:50 AM,200,20,9,33.38,0
Paddle - lc_23,292,2000,2/28/2021 11:40:50 AM,210,21,4,21.49,1
Paddle - lc_23,293,2000,2/28/2021 11:40:50 AM,190,19,6,15.96,0
Paddle - lc_23,294,2000,2/28/2021 11:40:50 AM,100,10,1,5.13,0
Paddle - lc_23,295,2000,2/28/2021 11:40:50 AM,210,21,4,17.97,1
Paddle - lc_23,296,2000,2/28/2021 11:40:50 AM,30,3,2,6.5,0
Paddle - lc_23,297,2000,2/28/2021 11:40:50 AM,190,19,5,19.07,0
Paddle - lc_23,298,2000,2/28/2021 11:40:50 AM,170,17,4,20.08,0
Paddle - lc_23,299,2000,2/28/2021 11:40:50 AM,30,3,17,28.95,0
Paddle - lc_23,300,2000,2/28/2021 11:40:50 AM,130,13,5,14.73,0
Paddle - lc_23,301,2000,2/28/2021 11:40:50 AM,60,6,1,3.65,0
Paddle - lc_23,302,2000,2/28/2021 11:40:50 AM,0,0,3,6.7,0
Paddle - lc_23,303,2000,2/28/2021 11:40:50 AM,80,8,1,4.25,0
Paddle - lc_23,304,2000,2/28/2021 11:40:50 AM,100,10,2,12.33,0
Paddle - lc_23,305,2000,2/28/2021 11:40:50 AM,210,21,21,48.71,1
Paddle - lc_23,306,2000,2/28/2021 11:40:50 AM,70,7,3,5.93,0
Paddle - lc_23,307,2000,2/28/2021 11:40:50 AM,70,7,2,2.3,0
Paddle - lc_23,308,2000,2/28/2021 11:40:50 AM,20,2,2,3.35,0
Paddle - lc_23,309,2000,2/28/2021 11:40:50 AM,160,16,1,6.91,0
Paddle - lc_23,310,2000,2/28/2021 11:40:50 AM,180,18,7,14.89,0
Paddle - lc_23,311,2000,2/28/2021 11:40:50 AM,30,3,0,2.84,0
Paddle - lc_23,312,2000,2/28/2021 11:40:50 AM,100,10,11,24,0
Paddle - lc_23,313,2000,2/28/2021 11:40:50 AM,10,1,2,2.92,0
Paddle - lc_23,314,2000,2/28/2021 11:40:50 AM,10,1,2,2.89,0
Paddle - lc_23,315,2000,2/28/2021 11:40:50 AM,140,14,7,19.71,0
Paddle - lc_23,316,2000,2/28/2021 11:40:50 AM,150,15,2,13.38,0
Paddle - lc_23,317,2000,2/28/2021 11:40:50 AM,210,21,9,26.25,1
Paddle - lc_23,318,2000,2/28/2021 11:40:50 AM,170,17,5,20.65,0
Paddle - lc_23,319,2000,2/28/2021 11:40:50 AM,100,10,2,13.12,0
Paddle - lc_23,320,2000,2/28/2021 11:40:50 AM,120,12,3,13.92,0
Paddle - lc_23,321,2000,2/28/2021 11:40:50 AM,90,9,2,15.16,0
Paddle - lc_23,322,2000,2/28/2021 11:40:50 AM,110,11,1,9.56,0
Paddle - lc_23,323,2000,2/28/2021 11:40:50 AM,210,21,11,26.12,1
