ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_25,124,2000,2/28/2021 12:59:53 AM,190,19,3,24.9,0
Paddle - lc_25,125,2000,2/28/2021 12:59:53 AM,210,21,16,37.12,1
Paddle - lc_25,126,2000,2/28/2021 12:59:53 AM,210,21,3,17.34,1
Paddle - lc_25,127,2000,2/28/2021 12:59:53 AM,190,19,6,28.02,0
Paddle - lc_25,128,2000,2/28/2021 12:59:53 AM,160,16,2,15.36,0
Paddle - lc_25,129,2000,2/28/2021 12:59:53 AM,180,18,6,19.1,0
Paddle - lc_25,130,2000,2/28/2021 12:59:53 AM,170,17,5,24.25,0
Paddle - lc_25,131,2000,2/28/2021 12:59:53 AM,130,13,7,14.09,0
Paddle - lc_25,132,2000,2/28/2021 12:59:53 AM,40,4,3,4.57,0
Paddle - lc_25,133,2000,2/28/2021 12:59:53 AM,110,11,28,61.32,0
Paddle - lc_25,134,2000,2/28/2021 12:59:53 AM,20,2,0,1.55,0
Paddle - lc_25,135,2000,2/28/2021 12:59:53 AM,210,21,1,26.68,1
Paddle - lc_25,136,2000,2/28/2021 12:59:53 AM,150,15,1,12.99,0
Paddle - lc_25,137,2000,2/28/2021 12:59:53 AM,20,2,0,2.77,0
Paddle - lc_25,138,2000,2/28/2021 12:59:53 AM,190,19,5,17.71,0
Paddle - lc_25,139,2000,2/28/2021 12:59:53 AM,210,21,4,22,1
Paddle - lc_25,140,2000,2/28/2021 12:59:53 AM,120,12,3,9.91,0
Paddle - lc_25,141,2000,2/28/2021 12:59:53 AM,120,12,6,10.51,0
Paddle - lc_25,142,2000,2/28/2021 12:59:53 AM,170,17,3,33.76,0
Paddle - lc_25,143,2000,2/28/2021 12:59:53 AM,210,21,12,42.07,1
Paddle - lc_25,144,2000,2/28/2021 12:59:53 AM,210,21,12,41.38,1
Paddle - lc_25,145,2000,2/28/2021 12:59:53 AM,140,14,5,15.07,0
Paddle - lc_25,146,2000,2/28/2021 12:59:53 AM,210,21,7,30.59,1
Paddle - lc_25,147,2000,2/28/2021 12:59:53 AM,210,21,10,36.44,1
Paddle - lc_25,148,2000,2/28/2021 12:59:53 AM,190,19,13,34.86,0
Paddle - lc_25,149,2000,2/28/2021 12:59:53 AM,210,21,3,83.07,1
Paddle - lc_25,150,2000,2/28/2021 12:59:53 AM,210,21,13,64.2,1
Paddle - lc_25,151,2000,2/28/2021 12:59:53 AM,80,8,3,11.5,0
Paddle - lc_25,152,2000,2/28/2021 12:59:53 AM,210,21,10,39.86,1
Paddle - lc_25,153,2000,2/28/2021 12:59:53 AM,210,21,6,40.46,1
Paddle - lc_25,154,2000,2/28/2021 12:59:53 AM,200,20,7,35.02,0
Paddle - lc_25,155,2000,2/28/2021 12:59:53 AM,120,12,2,6.68,0
Paddle - lc_25,156,2000,2/28/2021 12:59:53 AM,210,21,7,47.76,1
Paddle - lc_25,157,2000,2/28/2021 12:59:53 AM,160,16,1,20.78,0
Paddle - lc_25,158,2000,2/28/2021 12:59:53 AM,190,19,4,61.66,0
Paddle - lc_25,159,2000,2/28/2021 12:59:53 AM,50,5,3,5.67,0
Paddle - lc_25,160,2000,2/28/2021 12:59:53 AM,200,20,10,38.12,0
Paddle - lc_25,161,2000,2/28/2021 12:59:53 AM,190,19,6,19.83,0
Paddle - lc_25,162,2000,2/28/2021 12:59:53 AM,120,12,8,24.28,0
Paddle - lc_25,163,2000,2/28/2021 12:59:53 AM,200,20,5,42.66,0
Paddle - lc_25,164,2000,2/28/2021 12:59:53 AM,180,18,3,25.66,0
Paddle - lc_25,165,2000,2/28/2021 12:59:53 AM,190,19,15,63.79,0
Paddle - lc_25,166,2000,2/28/2021 12:59:53 AM,210,21,10,34.53,1
Paddle - lc_25,167,2000,2/28/2021 12:59:53 AM,120,12,5,21.73,0
Paddle - lc_25,168,2000,2/28/2021 12:59:53 AM,20,2,2,1.82,0
Paddle - lc_25,169,2000,2/28/2021 12:59:53 AM,210,21,17,45.79,1
Paddle - lc_25,170,2000,2/28/2021 12:59:53 AM,20,2,2,3.08,0
Paddle - lc_25,171,2000,2/28/2021 12:59:53 AM,210,21,5,36.5,1
Paddle - lc_25,172,2000,2/28/2021 12:59:53 AM,50,5,35,71.57,0
Paddle - lc_25,173,2000,2/28/2021 12:59:53 AM,20,2,1,3.08,0
Paddle - lc_25,174,2000,2/28/2021 12:59:53 AM,20,2,0,1.49,0
Paddle - lc_25,175,2000,2/28/2021 12:59:53 AM,120,12,3,18.13,0
Paddle - lc_25,176,2000,2/28/2021 12:59:53 AM,30,3,4,10.7,0
Paddle - lc_25,177,2000,2/28/2021 12:59:53 AM,10,1,2,3.32,0
Paddle - lc_25,178,2000,2/28/2021 12:59:53 AM,170,17,7,20.9,0
Paddle - lc_25,179,2000,2/28/2021 12:59:53 AM,20,2,2,1.67,0
Paddle - lc_25,180,2000,2/28/2021 12:59:53 AM,180,18,3,17.55,0
Paddle - lc_25,181,2000,2/28/2021 12:59:53 AM,30,3,4,7.89,0
Paddle - lc_25,182,2000,2/28/2021 12:59:53 AM,210,21,11,32.31,1
Paddle - lc_25,183,2000,2/28/2021 12:59:53 AM,180,18,3,19.86,0
Paddle - lc_25,184,2000,2/28/2021 12:59:53 AM,120,12,4,12.51,0
Paddle - lc_25,185,2000,2/28/2021 12:59:53 AM,80,8,1,8.07,0
Paddle - lc_25,186,2000,2/28/2021 12:59:53 AM,210,21,5,39.16,1
Paddle - lc_25,187,2000,2/28/2021 12:59:53 AM,170,17,2,25.7,0
Paddle - lc_25,188,2000,2/28/2021 12:59:53 AM,190,19,10,27.81,0
Paddle - lc_25,189,2000,2/28/2021 12:59:53 AM,190,19,10,31.25,0
Paddle - lc_25,190,2000,2/28/2021 12:59:53 AM,0,0,197,371.39,0
Paddle - lc_25,191,2000,2/28/2021 12:59:53 AM,210,21,6,26,1
Paddle - lc_25,192,2000,2/28/2021 12:59:53 AM,110,11,8,23.59,0
Paddle - lc_25,193,2000,2/28/2021 12:59:53 AM,210,21,4,19.16,1
Paddle - lc_25,194,2000,2/28/2021 12:59:53 AM,170,17,5,30.89,0
Paddle - lc_25,195,2000,2/28/2021 12:59:53 AM,210,21,9,29.88,1
Paddle - lc_25,196,2000,2/28/2021 12:59:53 AM,200,20,6,24.42,0
Paddle - lc_25,197,2000,2/28/2021 12:59:53 AM,210,21,2,23.03,1
Paddle - lc_25,198,2000,2/28/2021 12:59:53 AM,20,2,2,1.73,0
Paddle - lc_25,199,2000,2/28/2021 12:59:53 AM,160,16,3,28.69,0
Paddle - lc_25,200,2000,2/28/2021 12:59:53 AM,170,17,5,36.68,0
Paddle - lc_25,201,2000,2/28/2021 12:59:53 AM,170,17,4,31.13,0
Paddle - lc_25,202,2000,2/28/2021 12:59:53 AM,210,21,18,70.63,1
Paddle - lc_25,203,2000,2/28/2021 12:59:53 AM,150,15,3,16.13,0
Paddle - lc_25,204,2000,2/28/2021 12:59:53 AM,210,21,12,32.78,1
Paddle - lc_25,205,2000,2/28/2021 12:59:53 AM,210,21,7,54.54,1
Paddle - lc_25,206,2000,2/28/2021 12:59:53 AM,60,6,3,5.13,0
Paddle - lc_25,207,2000,2/28/2021 12:59:53 AM,200,20,14,33.64,0
Paddle - lc_25,208,2000,2/28/2021 12:59:53 AM,120,12,4,15.05,0
Paddle - lc_25,209,2000,2/28/2021 12:59:53 AM,210,21,9,31.44,1
Paddle - lc_25,210,2000,2/28/2021 12:59:53 AM,80,8,3,8.39,0
Paddle - lc_25,211,2000,2/28/2021 12:59:53 AM,190,19,8,20.42,0
Paddle - lc_25,212,2000,2/28/2021 12:59:53 AM,30,3,3,11.29,0
Paddle - lc_25,213,2000,2/28/2021 12:59:53 AM,110,11,6,19.62,0
Paddle - lc_25,214,2000,2/28/2021 12:59:53 AM,210,21,10,24.66,1
Paddle - lc_25,215,2000,2/28/2021 12:59:53 AM,210,21,12,61.15,1
Paddle - lc_25,216,2000,2/28/2021 12:59:53 AM,140,14,2,13.46,0
Paddle - lc_25,217,2000,2/28/2021 12:59:53 AM,210,21,17,64.29,1
Paddle - lc_25,218,2000,2/28/2021 12:59:53 AM,210,21,4,29.68,1
Paddle - lc_25,219,2000,2/28/2021 12:59:53 AM,190,19,7,23.28,0
Paddle - lc_25,220,2000,2/28/2021 12:59:53 AM,210,21,10,34.19,1
Paddle - lc_25,221,2000,2/28/2021 12:59:53 AM,190,19,10,30.33,0
Paddle - lc_25,222,2000,2/28/2021 12:59:53 AM,150,15,6,17.06,0
Paddle - lc_25,223,2000,2/28/2021 12:59:53 AM,210,21,5,35.04,1
Paddle - lc_25,224,2000,2/28/2021 12:59:53 AM,120,12,2,4.78,0
Paddle - lc_25,225,2000,2/28/2021 12:59:53 AM,70,7,2,20.36,0
Paddle - lc_25,226,2000,2/28/2021 12:59:53 AM,210,21,18,46.51,1
Paddle - lc_25,227,2000,2/28/2021 12:59:53 AM,210,21,6,27.72,1
Paddle - lc_25,228,2000,2/28/2021 12:59:53 AM,190,19,15,37.27,0
Paddle - lc_25,229,2000,2/28/2021 12:59:53 AM,210,21,5,51.63,1
Paddle - lc_25,230,2000,2/28/2021 12:59:53 AM,210,21,16,44.2,1
Paddle - lc_25,231,2000,2/28/2021 12:59:53 AM,200,20,6,23.16,0
Paddle - lc_25,232,2000,2/28/2021 12:59:53 AM,210,21,8,29.73,1
Paddle - lc_25,233,2000,2/28/2021 12:59:53 AM,50,5,3,5.28,0
Paddle - lc_25,234,2000,2/28/2021 12:59:53 AM,210,21,14,42.67,1
Paddle - lc_25,235,2000,2/28/2021 12:59:53 AM,210,21,20,60.37,1
Paddle - lc_25,236,2000,2/28/2021 12:59:53 AM,20,2,1,2.77,0
Paddle - lc_25,237,2000,2/28/2021 12:59:53 AM,20,2,0,1.67,0
Paddle - lc_25,238,2000,2/28/2021 12:59:53 AM,120,12,2,10.07,0
Paddle - lc_25,239,2000,2/28/2021 12:59:53 AM,80,8,5,13.07,0
Paddle - lc_25,240,2000,2/28/2021 12:59:53 AM,210,21,10,45.65,1
Paddle - lc_25,241,2000,2/28/2021 12:59:53 AM,30,3,3,7.62,0
Paddle - lc_25,242,2000,2/28/2021 12:59:53 AM,150,15,3,15.62,0
Paddle - lc_25,243,2000,2/28/2021 12:59:53 AM,130,13,3,13.61,0
Paddle - lc_25,244,2000,2/28/2021 12:59:53 AM,200,20,11,59.1,0
Paddle - lc_25,245,2000,2/28/2021 12:59:53 AM,140,14,2,18.65,0
Paddle - lc_25,246,2000,2/28/2021 12:59:53 AM,40,4,3,4.39,0
Paddle - lc_25,247,2000,2/28/2021 12:59:53 AM,210,21,8,23.89,1
Paddle - lc_25,248,2000,2/28/2021 12:59:53 AM,30,3,3,5.19,0
Paddle - lc_25,249,2000,2/28/2021 12:59:53 AM,210,21,12,27.83,1
Paddle - lc_25,250,2000,2/28/2021 12:59:53 AM,210,21,6,37.11,1
Paddle - lc_25,251,2000,2/28/2021 12:59:53 AM,190,19,10,31.06,0
Paddle - lc_25,252,2000,2/28/2021 12:59:53 AM,130,13,0,13.76,0
Paddle - lc_25,253,2000,2/28/2021 12:59:53 AM,120,12,3,10.98,0
Paddle - lc_25,254,2000,2/28/2021 12:59:53 AM,210,21,10,41.7,1
Paddle - lc_25,255,2000,2/28/2021 12:59:53 AM,160,16,4,19.25,0
Paddle - lc_25,256,2000,2/28/2021 12:59:53 AM,130,13,6,18.71,0
Paddle - lc_25,257,2000,2/28/2021 12:59:53 AM,200,20,3,36.41,0
Paddle - lc_25,258,2000,2/28/2021 12:59:53 AM,130,13,9,30.89,0
Paddle - lc_25,259,2000,2/28/2021 12:59:53 AM,190,19,4,14.18,0
Paddle - lc_25,260,2000,2/28/2021 12:59:53 AM,210,21,19,71.82,1
Paddle - lc_25,261,2000,2/28/2021 12:59:53 AM,160,16,8,23.38,0
Paddle - lc_25,262,2000,2/28/2021 12:59:53 AM,170,17,15,32.16,0
Paddle - lc_25,263,2000,2/28/2021 12:59:53 AM,140,14,7,14.86,0
Paddle - lc_25,264,2000,2/28/2021 12:59:53 AM,190,19,6,15.65,0
Paddle - lc_25,265,2000,2/28/2021 12:59:53 AM,160,16,3,31.89,0
Paddle - lc_25,266,2000,2/28/2021 12:59:53 AM,10,1,1,0.54,0
Paddle - lc_25,267,2000,2/28/2021 12:59:53 AM,50,5,2,7.71,0
Paddle - lc_25,268,2000,2/28/2021 12:59:53 AM,200,20,10,29.67,0
Paddle - lc_25,269,2000,2/28/2021 12:59:53 AM,200,20,4,15.26,0
Paddle - lc_25,270,2000,2/28/2021 12:59:53 AM,210,21,12,33.57,1
Paddle - lc_25,271,2000,2/28/2021 12:59:53 AM,100,10,5,20.13,0
Paddle - lc_25,272,2000,2/28/2021 12:59:53 AM,210,21,7,23.13,1
Paddle - lc_25,273,2000,2/28/2021 12:59:53 AM,200,20,3,25.58,0
Paddle - lc_25,274,2000,2/28/2021 12:59:53 AM,180,18,4,20.99,0
Paddle - lc_25,275,2000,2/28/2021 12:59:53 AM,120,12,3,10,0
Paddle - lc_25,276,2000,2/28/2021 12:59:53 AM,200,20,12,38.8,0
Paddle - lc_25,277,2000,2/28/2021 12:59:53 AM,210,21,5,23.22,1
Paddle - lc_25,278,2000,2/28/2021 12:59:53 AM,70,7,1,6.28,0
Paddle - lc_25,279,2000,2/28/2021 12:59:53 AM,190,19,3,27.8,0
Paddle - lc_25,280,2000,2/28/2021 12:59:53 AM,100,10,4,19.68,0
Paddle - lc_25,281,2000,2/28/2021 12:59:53 AM,210,21,4,34.07,1
Paddle - lc_25,282,2000,2/28/2021 12:59:53 AM,210,21,11,38.11,1
Paddle - lc_25,283,2000,2/28/2021 12:59:53 AM,150,15,1,25.31,0
Paddle - lc_25,284,2000,2/28/2021 12:59:53 AM,20,2,2,2.86,0
Paddle - lc_25,285,2000,2/28/2021 12:59:53 AM,210,21,5,24.45,1
Paddle - lc_25,286,2000,2/28/2021 12:59:53 AM,140,14,7,36.31,0
Paddle - lc_25,287,2000,2/28/2021 12:59:53 AM,180,18,6,28.72,0
Paddle - lc_25,288,2000,2/28/2021 12:59:53 AM,150,15,4,42.21,0
Paddle - lc_25,289,2000,2/28/2021 12:59:53 AM,210,21,7,38.74,1
Paddle - lc_25,290,2000,2/28/2021 12:59:53 AM,210,21,12,24.96,1
Paddle - lc_25,291,2000,2/28/2021 12:59:53 AM,210,21,5,43.99,1
Paddle - lc_25,292,2000,2/28/2021 12:59:53 AM,210,21,3,25.27,1
Paddle - lc_25,293,2000,2/28/2021 12:59:53 AM,210,21,8,37.76,1
Paddle - lc_25,294,2000,2/28/2021 12:59:53 AM,150,15,3,26.92,0
Paddle - lc_25,295,2000,2/28/2021 12:59:53 AM,210,21,8,63.43,1
Paddle - lc_25,296,2000,2/28/2021 12:59:53 AM,180,18,13,26.07,0
Paddle - lc_25,297,2000,2/28/2021 12:59:53 AM,150,15,7,15.71,0
Paddle - lc_25,298,2000,2/28/2021 12:59:53 AM,170,17,3,18.09,0
Paddle - lc_25,299,2000,2/28/2021 12:59:53 AM,210,21,7,25.7,1
Paddle - lc_25,300,2000,2/28/2021 12:59:53 AM,210,21,8,20.87,1
Paddle - lc_25,301,2000,2/28/2021 12:59:53 AM,190,19,9,22.61,0
Paddle - lc_25,302,2000,2/28/2021 12:59:53 AM,110,11,7,16.44,0
Paddle - lc_25,303,2000,2/28/2021 12:59:53 AM,90,9,4,6.92,0
Paddle - lc_25,304,2000,2/28/2021 12:59:53 AM,90,9,3,5.13,0
Paddle - lc_25,305,2000,2/28/2021 12:59:53 AM,70,7,1,8.36,0
Paddle - lc_25,306,2000,2/28/2021 12:59:53 AM,130,13,2,11.44,0
Paddle - lc_25,307,2000,2/28/2021 12:59:53 AM,140,14,5,23.74,0
Paddle - lc_25,308,2000,2/28/2021 12:59:53 AM,210,21,7,18.59,1
Paddle - lc_25,309,2000,2/28/2021 12:59:53 AM,10,1,1,0.48,0
Paddle - lc_25,310,2000,2/28/2021 12:59:53 AM,170,17,2,27.28,0
Paddle - lc_25,311,2000,2/28/2021 12:59:53 AM,200,20,13,57.74,0
Paddle - lc_25,312,2000,2/28/2021 12:59:53 AM,180,18,10,32.23,0
Paddle - lc_25,313,2000,2/28/2021 12:59:53 AM,180,18,8,20.05,0
Paddle - lc_25,314,2000,2/28/2021 12:59:53 AM,210,21,10,25.38,1
Paddle - lc_25,315,2000,2/28/2021 12:59:53 AM,210,21,13,44.29,1
Paddle - lc_25,316,2000,2/28/2021 12:59:53 AM,200,20,12,32.4,0
Paddle - lc_25,317,2000,2/28/2021 12:59:53 AM,70,7,4,6.92,0
Paddle - lc_25,318,2000,2/28/2021 12:59:53 AM,190,19,4,17.23,0
Paddle - lc_25,319,2000,2/28/2021 12:59:53 AM,210,21,7,25.79,1
Paddle - lc_25,320,2000,2/28/2021 12:59:53 AM,200,20,29,70.04,0
Paddle - lc_25,321,2000,2/28/2021 12:59:53 AM,100,10,2,9.83,0
Paddle - lc_25,322,2000,2/28/2021 12:59:53 AM,40,4,3,5.79,0
Paddle - lc_25,323,2000,2/28/2021 12:59:53 AM,70,7,1,4.81,0
