ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_28_500k,139,2000,2/28/2021 7:52:01 PM,20,2,1,1.34,0
Paddle - lc_28_500k,140,2000,2/28/2021 7:52:01 PM,150,15,0,19.55,0
Paddle - lc_28_500k,141,2000,2/28/2021 7:52:01 PM,10,1,0,1.5,0
Paddle - lc_28_500k,142,2000,2/28/2021 7:52:01 PM,10,1,0,2.42,0
Paddle - lc_28_500k,143,2000,2/28/2021 7:52:01 PM,10,1,0,1.62,0
Paddle - lc_28_500k,144,2000,2/28/2021 7:52:01 PM,10,1,0,0.18,0
Paddle - lc_28_500k,145,2000,2/28/2021 7:52:01 PM,30,3,0,2.21,0
Paddle - lc_28_500k,146,2000,2/28/2021 7:52:01 PM,10,1,0,0.36,0
Paddle - lc_28_500k,147,2000,2/28/2021 7:52:01 PM,10,1,0,0.32,0
Paddle - lc_28_500k,148,2000,2/28/2021 7:52:01 PM,20,2,1,13.03,0
Paddle - lc_28_500k,149,2000,2/28/2021 7:52:01 PM,30,3,0,4.73,0
Paddle - lc_28_500k,150,2000,2/28/2021 7:52:01 PM,60,6,3,2.44,0
Paddle - lc_28_500k,151,2000,2/28/2021 7:52:01 PM,100,10,2,7.18,0
Paddle - lc_28_500k,152,2000,2/28/2021 7:52:01 PM,10,1,0,0.78,0
Paddle - lc_28_500k,153,2000,2/28/2021 7:52:01 PM,10,1,0,0.72,0
Paddle - lc_28_500k,154,2000,2/28/2021 7:52:01 PM,0,0,0,2.64,0
Paddle - lc_28_500k,155,2000,2/28/2021 7:52:01 PM,10,1,0,0.84,0
Paddle - lc_28_500k,156,2000,2/28/2021 7:52:01 PM,10,1,0,2.99,0
Paddle - lc_28_500k,157,2000,2/28/2021 7:52:01 PM,60,6,0,1.56,0
Paddle - lc_28_500k,158,2000,2/28/2021 7:52:01 PM,10,1,0,0.52,0
Paddle - lc_28_500k,159,2000,2/28/2021 7:52:01 PM,10,1,0,0.86,0
Paddle - lc_28_500k,160,2000,2/28/2021 7:52:01 PM,20,2,1,1.3,0
Paddle - lc_28_500k,161,2000,2/28/2021 7:52:01 PM,80,8,0,3.02,0
Paddle - lc_28_500k,162,2000,2/28/2021 7:52:01 PM,0,0,0,1.86,0
Paddle - lc_28_500k,163,2000,2/28/2021 7:52:01 PM,110,11,1,10.72,0
Paddle - lc_28_500k,164,2000,2/28/2021 7:52:01 PM,110,11,0,5.99,0
Paddle - lc_28_500k,165,2000,2/28/2021 7:52:01 PM,90,9,0,3,0
Paddle - lc_28_500k,166,2000,2/28/2021 7:52:01 PM,10,1,0,0.46,0
Paddle - lc_28_500k,167,2000,2/28/2021 7:52:01 PM,80,8,0,3.07,0
Paddle - lc_28_500k,168,2000,2/28/2021 7:52:01 PM,10,1,0,4.27,0
Paddle - lc_28_500k,169,2000,2/28/2021 7:52:01 PM,60,6,0,4.12,0
Paddle - lc_28_500k,170,2000,2/28/2021 7:52:01 PM,150,15,2,12.37,0
Paddle - lc_28_500k,171,2000,2/28/2021 7:52:01 PM,20,2,0,4.01,0
Paddle - lc_28_500k,172,2000,2/28/2021 7:52:01 PM,10,1,0,0.54,0
Paddle - lc_28_500k,173,2000,2/28/2021 7:52:01 PM,20,2,0,2.17,0
Paddle - lc_28_500k,174,2000,2/28/2021 7:52:01 PM,90,9,0,4.19,0
Paddle - lc_28_500k,175,2000,2/28/2021 7:52:01 PM,40,4,1,2.15,0
Paddle - lc_28_500k,176,2000,2/28/2021 7:52:01 PM,10,1,0,0.5,0
Paddle - lc_28_500k,177,2000,2/28/2021 7:52:01 PM,20,2,1,3.85,0
Paddle - lc_28_500k,178,2000,2/28/2021 7:52:01 PM,10,1,0,0.5,0
Paddle - lc_28_500k,179,2000,2/28/2021 7:52:01 PM,30,3,2,5.53,0
Paddle - lc_28_500k,180,2000,2/28/2021 7:52:01 PM,10,1,0,0.16,0
Paddle - lc_28_500k,181,2000,2/28/2021 7:52:01 PM,30,3,0,1.86,0
Paddle - lc_28_500k,182,2000,2/28/2021 7:52:01 PM,150,15,0,9.26,0
Paddle - lc_28_500k,183,2000,2/28/2021 7:52:01 PM,110,11,1,4.31,0
Paddle - lc_28_500k,184,2000,2/28/2021 7:52:01 PM,10,1,1,2.74,0
Paddle - lc_28_500k,185,2000,2/28/2021 7:52:01 PM,10,1,0,1.23,0
Paddle - lc_28_500k,186,2000,2/28/2021 7:52:01 PM,10,1,0,0.52,0
Paddle - lc_28_500k,187,2000,2/28/2021 7:52:01 PM,20,2,1,3.29,0
Paddle - lc_28_500k,188,2000,2/28/2021 7:52:01 PM,20,2,0,2.19,0
Paddle - lc_28_500k,189,2000,2/28/2021 7:52:01 PM,0,0,0,1.48,0
Paddle - lc_28_500k,190,2000,2/28/2021 7:52:01 PM,30,3,1,2.81,0
Paddle - lc_28_500k,191,2000,2/28/2021 7:52:01 PM,10,1,1,1.42,0
Paddle - lc_28_500k,192,2000,2/28/2021 7:52:01 PM,150,15,2,15.75,0
Paddle - lc_28_500k,193,2000,2/28/2021 7:52:01 PM,10,1,0,0.52,0
Paddle - lc_28_500k,194,2000,2/28/2021 7:52:01 PM,130,13,1,6.8,0
Paddle - lc_28_500k,195,2000,2/28/2021 7:52:01 PM,10,1,0,1.08,0
Paddle - lc_28_500k,196,2000,2/28/2021 7:52:01 PM,160,16,2,10.01,0
Paddle - lc_28_500k,197,2000,2/28/2021 7:52:01 PM,20,2,2,0.54,0
Paddle - lc_28_500k,198,2000,2/28/2021 7:52:01 PM,10,1,0,1.1,0
