ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_34_3M,1,2000,2/28/2021 8:56:42 PM,40,4,0,93.4,0
Paddle - lc_34_3M,2,2000,2/28/2021 8:56:42 PM,40,4,3,7.56,0
Paddle - lc_34_3M,3,2000,2/28/2021 8:56:42 PM,90,9,1,7.24,0
Paddle - lc_34_3M,4,2000,2/28/2021 8:56:42 PM,160,16,1,11.47,0
Paddle - lc_34_3M,5,2000,2/28/2021 8:56:42 PM,80,8,1,10.24,0
Paddle - lc_34_3M,6,2000,2/28/2021 8:56:42 PM,70,7,3,6.18,0
Paddle - lc_34_3M,7,2000,2/28/2021 8:56:42 PM,10,1,0,0.5,0
Paddle - lc_34_3M,8,2000,2/28/2021 8:56:42 PM,110,11,1,7.6,0
Paddle - lc_34_3M,9,2000,2/28/2021 8:56:42 PM,190,19,7,18.04,0
Paddle - lc_34_3M,10,2000,2/28/2021 8:56:42 PM,200,20,5,18.74,0
Paddle - lc_34_3M,11,2000,2/28/2021 8:56:42 PM,60,6,4,8.4,0
Paddle - lc_34_3M,12,2000,2/28/2021 8:56:42 PM,20,2,1,5.61,0
Paddle - lc_34_3M,13,2000,2/28/2021 8:56:42 PM,90,9,1,8.02,0
Paddle - lc_34_3M,14,2000,2/28/2021 8:56:42 PM,30,3,1,4.57,0
Paddle - lc_34_3M,15,2000,2/28/2021 8:56:42 PM,70,7,1,3.68,0
Paddle - lc_34_3M,16,2000,2/28/2021 8:56:42 PM,190,19,4,12.67,0
Paddle - lc_34_3M,17,2000,2/28/2021 8:56:42 PM,90,9,2,12.56,0
Paddle - lc_34_3M,18,2000,2/28/2021 8:56:42 PM,100,10,2,11.02,0
Paddle - lc_34_3M,19,2000,2/28/2021 8:56:42 PM,80,8,1,5.75,0
Paddle - lc_34_3M,20,2000,2/28/2021 8:56:42 PM,180,18,2,12.55,0
Paddle - lc_34_3M,21,2000,2/28/2021 8:56:42 PM,140,14,2,13.67,0
Paddle - lc_34_3M,22,2000,2/28/2021 8:56:42 PM,140,14,6,13.45,0
Paddle - lc_34_3M,23,2000,2/28/2021 8:56:42 PM,90,9,2,5.49,0
Paddle - lc_34_3M,24,2000,2/28/2021 8:56:42 PM,10,1,17,24.98,0
Paddle - lc_34_3M,25,2000,2/28/2021 8:56:42 PM,80,8,2,5.35,0
Paddle - lc_34_3M,26,2000,2/28/2021 8:56:42 PM,160,16,1,30.2,0
Paddle - lc_34_3M,27,2000,2/28/2021 8:56:42 PM,180,18,3,16.48,0
Paddle - lc_34_3M,28,2000,2/28/2021 8:56:42 PM,120,12,2,41.26,0
Paddle - lc_34_3M,29,2000,2/28/2021 8:56:42 PM,80,8,2,11.9,0
Paddle - lc_34_3M,30,2000,2/28/2021 8:56:42 PM,60,6,2,8.25,0
Paddle - lc_34_3M,31,2000,2/28/2021 8:56:42 PM,10,1,8,13.61,0
Paddle - lc_34_3M,32,2000,2/28/2021 8:56:42 PM,20,2,0,2.56,0
Paddle - lc_34_3M,33,2000,2/28/2021 8:56:42 PM,80,8,1,4.19,0
Paddle - lc_34_3M,34,2000,2/28/2021 8:56:42 PM,110,11,3,13.61,0
Paddle - lc_34_3M,35,2000,2/28/2021 8:56:42 PM,20,2,2,3.55,0
Paddle - lc_34_3M,36,2000,2/28/2021 8:56:42 PM,100,10,1,11.35,0
Paddle - lc_34_3M,37,2000,2/28/2021 8:56:42 PM,130,13,4,8.9,0
Paddle - lc_34_3M,38,2000,2/28/2021 8:56:42 PM,70,7,0,7.34,0
Paddle - lc_34_3M,39,2000,2/28/2021 8:56:42 PM,180,18,1,20.45,0
Paddle - lc_34_3M,40,2000,2/28/2021 8:56:42 PM,70,7,0,4.99,0
Paddle - lc_34_3M,41,2000,2/28/2021 8:56:42 PM,190,19,5,22.43,0
Paddle - lc_34_3M,42,2000,2/28/2021 8:56:42 PM,110,11,3,10.02,0
Paddle - lc_34_3M,43,2000,2/28/2021 8:56:42 PM,20,2,1,2.94,0
Paddle - lc_34_3M,44,2000,2/28/2021 8:56:42 PM,200,20,9,27.73,0
Paddle - lc_34_3M,45,2000,2/28/2021 8:56:42 PM,210,21,6,38.2,1
Paddle - lc_34_3M,46,2000,2/28/2021 8:56:42 PM,160,16,1,15.92,0
Paddle - lc_34_3M,47,2000,2/28/2021 8:56:42 PM,140,14,4,15.62,0
Paddle - lc_34_3M,48,2000,2/28/2021 8:56:42 PM,120,12,2,12.45,0
Paddle - lc_34_3M,49,2000,2/28/2021 8:56:42 PM,30,3,2,4.07,0
Paddle - lc_34_3M,50,2000,2/28/2021 8:56:42 PM,170,17,2,27.07,0
Paddle - lc_34_3M,51,2000,2/28/2021 8:56:42 PM,10,1,2,2,0
Paddle - lc_34_3M,52,2000,2/28/2021 8:56:42 PM,20,2,1,3.43,0
Paddle - lc_34_3M,53,2000,2/28/2021 8:56:42 PM,200,20,8,41.07,0
Paddle - lc_34_3M,54,2000,2/28/2021 8:56:42 PM,90,9,2,13.07,0
Paddle - lc_34_3M,55,2000,2/28/2021 8:56:42 PM,110,11,2,7.55,0
Paddle - lc_34_3M,56,2000,2/28/2021 8:56:42 PM,100,10,1,5.2,0
Paddle - lc_34_3M,57,2000,2/28/2021 8:56:42 PM,150,15,1,7.9,0
Paddle - lc_34_3M,58,2000,2/28/2021 8:56:42 PM,30,3,2,2.52,0
Paddle - lc_34_3M,59,2000,2/28/2021 8:56:42 PM,100,10,2,14.12,0
Paddle - lc_34_3M,60,2000,2/28/2021 8:56:42 PM,10,1,1,0.5,0
Paddle - lc_34_3M,61,2000,2/28/2021 8:56:42 PM,190,19,3,18.25,0
Paddle - lc_34_3M,62,2000,2/28/2021 8:56:42 PM,30,3,3,5.44,0
Paddle - lc_34_3M,63,2000,2/28/2021 8:56:42 PM,170,17,2,7.74,0
Paddle - lc_34_3M,64,2000,2/28/2021 8:56:42 PM,170,17,1,11.59,0
Paddle - lc_34_3M,65,2000,2/28/2021 8:56:42 PM,120,12,4,13.88,0
Paddle - lc_34_3M,66,2000,2/28/2021 8:56:42 PM,120,12,7,18.98,0
Paddle - lc_34_3M,67,2000,2/28/2021 8:56:42 PM,70,7,0,7.2,0
Paddle - lc_34_3M,68,2000,2/28/2021 8:56:42 PM,20,2,1,3.67,0
Paddle - lc_34_3M,69,2000,2/28/2021 8:56:42 PM,20,2,1,2.62,0
Paddle - lc_34_3M,70,2000,2/28/2021 8:56:42 PM,110,11,2,13.23,0
Paddle - lc_34_3M,71,2000,2/28/2021 8:56:42 PM,70,7,2,5.11,0
Paddle - lc_34_3M,72,2000,2/28/2021 8:56:42 PM,30,3,0,2.48,0
Paddle - lc_34_3M,73,2000,2/28/2021 8:56:42 PM,160,16,1,12.47,0
Paddle - lc_34_3M,74,2000,2/28/2021 8:56:42 PM,120,12,8,14.19,0
