ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_31_1M,31,2000,2/28/2021 8:00:39 PM,30,3,3,6.86,0
Paddle - lc_31_1M,32,2000,2/28/2021 8:00:39 PM,20,2,2,5.59,0
Paddle - lc_31_1M,33,2000,2/28/2021 8:00:39 PM,40,4,0,3.15,0
Paddle - lc_31_1M,34,2000,2/28/2021 8:00:39 PM,160,16,2,24.2,0
Paddle - lc_31_1M,35,2000,2/28/2021 8:00:39 PM,190,19,2,25.96,0
Paddle - lc_31_1M,36,2000,2/28/2021 8:00:39 PM,20,2,1,2.88,0
Paddle - lc_31_1M,37,2000,2/28/2021 8:00:39 PM,190,19,1,26.4,0
Paddle - lc_31_1M,38,2000,2/28/2021 8:00:39 PM,110,11,2,12.41,0
Paddle - lc_31_1M,39,2000,2/28/2021 8:00:39 PM,20,2,0,1.86,0
Paddle - lc_31_1M,40,2000,2/28/2021 8:00:39 PM,20,2,0,2.19,0
Paddle - lc_31_1M,41,2000,2/28/2021 8:00:39 PM,90,9,0,9.64,0
Paddle - lc_31_1M,42,2000,2/28/2021 8:00:39 PM,10,1,1,3.37,0
Paddle - lc_31_1M,43,2000,2/28/2021 8:00:39 PM,30,3,2,9.48,0
Paddle - lc_31_1M,44,2000,2/28/2021 8:00:39 PM,100,10,1,12.53,0
Paddle - lc_31_1M,45,2000,2/28/2021 8:00:39 PM,10,1,2,3.19,0
Paddle - lc_31_1M,46,2000,2/28/2021 8:00:39 PM,10,1,2,4.21,0
Paddle - lc_31_1M,47,2000,2/28/2021 8:00:39 PM,70,7,1,9.95,0
Paddle - lc_31_1M,48,2000,2/28/2021 8:00:39 PM,20,2,1,3.05,0
Paddle - lc_31_1M,49,2000,2/28/2021 8:00:39 PM,90,9,5,17.59,0
Paddle - lc_31_1M,50,2000,2/28/2021 8:00:39 PM,10,1,0,1.42,0
Paddle - lc_31_1M,51,2000,2/28/2021 8:00:39 PM,20,2,0,2.19,0
Paddle - lc_31_1M,52,2000,2/28/2021 8:00:39 PM,10,1,0,1.12,0
Paddle - lc_31_1M,53,2000,2/28/2021 8:00:39 PM,130,13,0,6.79,0
Paddle - lc_31_1M,54,2000,2/28/2021 8:00:39 PM,10,1,3,3.15,0
Paddle - lc_31_1M,55,2000,2/28/2021 8:00:39 PM,80,8,0,3.39,0
Paddle - lc_31_1M,56,2000,2/28/2021 8:00:39 PM,50,5,0,5.48,0
Paddle - lc_31_1M,57,2000,2/28/2021 8:00:39 PM,100,10,2,11.45,0
Paddle - lc_31_1M,58,2000,2/28/2021 8:00:39 PM,10,1,0,0.74,0
Paddle - lc_31_1M,59,2000,2/28/2021 8:00:39 PM,10,1,0,0.88,0
Paddle - lc_31_1M,60,2000,2/28/2021 8:00:39 PM,110,11,0,11.89,0
Paddle - lc_31_1M,61,2000,2/28/2021 8:00:39 PM,130,13,2,16.52,0
Paddle - lc_31_1M,62,2000,2/28/2021 8:00:39 PM,20,2,1,3.63,0
Paddle - lc_31_1M,63,2000,2/28/2021 8:00:39 PM,110,11,6,20.53,0
Paddle - lc_31_1M,64,2000,2/28/2021 8:00:39 PM,10,1,1,2.72,0
Paddle - lc_31_1M,65,2000,2/28/2021 8:00:39 PM,90,9,3,13.05,0
Paddle - lc_31_1M,66,2000,2/28/2021 8:00:39 PM,10,1,3,2.56,0
Paddle - lc_31_1M,67,2000,2/28/2021 8:00:39 PM,10,1,0,1.31,0
Paddle - lc_31_1M,68,2000,2/28/2021 8:00:39 PM,20,2,1,2.03,0
Paddle - lc_31_1M,69,2000,2/28/2021 8:00:39 PM,130,13,1,7.9,0
Paddle - lc_31_1M,70,2000,2/28/2021 8:00:39 PM,30,3,1,3.57,0
Paddle - lc_31_1M,71,2000,2/28/2021 8:00:39 PM,50,5,4,8.6,0
Paddle - lc_31_1M,72,2000,2/28/2021 8:00:39 PM,30,3,3,7.82,0
Paddle - lc_31_1M,73,2000,2/28/2021 8:00:39 PM,40,4,0,1.48,0
Paddle - lc_31_1M,74,2000,2/28/2021 8:00:39 PM,180,18,1,15.28,0
Paddle - lc_31_1M,75,2000,2/28/2021 8:00:39 PM,100,10,1,2.64,0
Paddle - lc_31_1M,76,2000,2/28/2021 8:00:39 PM,10,1,2,3.41,0
Paddle - lc_31_1M,77,2000,2/28/2021 8:00:39 PM,10,1,1,1.34,0
Paddle - lc_31_1M,78,2000,2/28/2021 8:00:39 PM,30,3,4,6.28,0
Paddle - lc_31_1M,79,2000,2/28/2021 8:00:39 PM,40,4,2,8.94,0
Paddle - lc_31_1M,80,2000,2/28/2021 8:00:39 PM,20,2,1,5.25,0
Paddle - lc_31_1M,81,2000,2/28/2021 8:00:39 PM,170,17,1,21.51,0
Paddle - lc_31_1M,82,2000,2/28/2021 8:00:39 PM,10,1,2,2.87,0
Paddle - lc_31_1M,83,2000,2/28/2021 8:00:39 PM,70,7,0,3.29,0
Paddle - lc_31_1M,84,2000,2/28/2021 8:00:39 PM,30,3,3,4.99,0
Paddle - lc_31_1M,85,2000,2/28/2021 8:00:39 PM,30,3,1,4.13,0
Paddle - lc_31_1M,86,2000,2/28/2021 8:00:39 PM,10,1,0,1.32,0
Paddle - lc_31_1M,87,2000,2/28/2021 8:00:39 PM,20,2,1,2.79,0
Paddle - lc_31_1M,88,2000,2/28/2021 8:00:39 PM,10,1,0,2.42,0
Paddle - lc_31_1M,89,2000,2/28/2021 8:00:39 PM,10,1,0,1.82,0
Paddle - lc_31_1M,90,2000,2/28/2021 8:00:39 PM,90,9,1,6.38,0
Paddle - lc_31_1M,91,2000,2/28/2021 8:00:39 PM,160,16,2,13.27,0
Paddle - lc_31_1M,92,2000,2/28/2021 8:00:39 PM,80,8,2,7.14,0
Paddle - lc_31_1M,93,2000,2/28/2021 8:00:39 PM,10,1,2,2.52,0
Paddle - lc_31_1M,94,2000,2/28/2021 8:00:39 PM,60,6,1,5.33,0
Paddle - lc_31_1M,95,2000,2/28/2021 8:00:39 PM,120,12,1,8.58,0
Paddle - lc_31_1M,96,2000,2/28/2021 8:00:39 PM,20,2,1,5.65,0
Paddle - lc_31_1M,97,2000,2/28/2021 8:00:39 PM,120,12,0,8.62,0
Paddle - lc_31_1M,98,2000,2/28/2021 8:00:39 PM,100,10,1,11.02,0
Paddle - lc_31_1M,99,2000,2/28/2021 8:00:39 PM,110,11,1,12.01,0
Paddle - lc_31_1M,100,2000,2/28/2021 8:00:39 PM,110,11,1,6.38,0
Paddle - lc_31_1M,101,2000,2/28/2021 8:00:39 PM,190,19,4,27.15,0
Paddle - lc_31_1M,102,2000,2/28/2021 8:00:39 PM,70,7,1,3.51,0
Paddle - lc_31_1M,103,2000,2/28/2021 8:00:39 PM,10,1,0,0.7,0
Paddle - lc_31_1M,104,2000,2/28/2021 8:00:39 PM,90,9,1,4.61,0
Paddle - lc_31_1M,105,2000,2/28/2021 8:00:39 PM,10,1,1,2.67,0
Paddle - lc_31_1M,106,2000,2/28/2021 8:00:39 PM,20,2,1,1.66,0
Paddle - lc_31_1M,107,2000,2/28/2021 8:00:39 PM,30,3,2,7.04,0
Paddle - lc_31_1M,108,2000,2/28/2021 8:00:39 PM,110,11,1,6.77,0
Paddle - lc_31_1M,109,2000,2/28/2021 8:00:39 PM,10,1,0,3.19,0
Paddle - lc_31_1M,110,2000,2/28/2021 8:00:39 PM,160,16,12,30.19,0
Paddle - lc_31_1M,111,2000,2/28/2021 8:00:39 PM,30,3,1,4.25,0
Paddle - lc_31_1M,112,2000,2/28/2021 8:00:39 PM,10,1,0,1.24,0
Paddle - lc_31_1M,113,2000,2/28/2021 8:00:39 PM,130,13,2,14.47,0
Paddle - lc_31_1M,114,2000,2/28/2021 8:00:39 PM,110,11,0,5.89,0
Paddle - lc_31_1M,115,2000,2/28/2021 8:00:39 PM,10,1,2,2.56,0
Paddle - lc_31_1M,116,2000,2/28/2021 8:00:39 PM,160,16,2,8.72,0
Paddle - lc_31_1M,117,2000,2/28/2021 8:00:39 PM,10,1,0,0.76,0
Paddle - lc_31_1M,118,2000,2/28/2021 8:00:39 PM,20,2,1,4.31,0
Paddle - lc_31_1M,119,2000,2/28/2021 8:00:39 PM,180,18,1,9.36,0
Paddle - lc_31_1M,120,2000,2/28/2021 8:00:39 PM,20,2,2,3.65,0
Paddle - lc_31_1M,121,2000,2/28/2021 8:00:39 PM,10,1,0,1.82,0
Paddle - lc_31_1M,122,2000,2/28/2021 8:00:39 PM,90,9,1,10.76,0
Paddle - lc_31_1M,123,2000,2/28/2021 8:00:39 PM,90,9,1,11.24,0
Paddle - lc_31_1M,124,2000,2/28/2021 8:00:39 PM,90,9,1,10.53,0
Paddle - lc_31_1M,125,2000,2/28/2021 8:00:39 PM,40,4,2,5.69,0
Paddle - lc_31_1M,126,2000,2/28/2021 8:00:39 PM,120,12,1,6.28,0
Paddle - lc_31_1M,127,2000,2/28/2021 8:00:39 PM,180,18,2,11.61,0
Paddle - lc_31_1M,128,2000,2/28/2021 8:00:39 PM,10,1,3,2.9,0
Paddle - lc_31_1M,129,2000,2/28/2021 8:00:39 PM,110,11,1,9.7,0
Paddle - lc_31_1M,130,2000,2/28/2021 8:00:39 PM,20,2,2,4.13,0
Paddle - lc_31_1M,131,2000,2/28/2021 8:00:39 PM,60,6,4,7.18,0
Paddle - lc_31_1M,132,2000,2/28/2021 8:00:39 PM,30,3,38,59.71,0
Paddle - lc_31_1M,133,2000,2/28/2021 8:00:39 PM,40,4,1,3.87,0
Paddle - lc_31_1M,134,2000,2/28/2021 8:00:39 PM,90,9,1,6.39,0
Paddle - lc_31_1M,135,2000,2/28/2021 8:00:39 PM,20,2,1,3.52,0
Paddle - lc_31_1M,136,2000,2/28/2021 8:00:39 PM,20,2,0,2.05,0
Paddle - lc_31_1M,137,2000,2/28/2021 8:00:39 PM,160,16,1,14.13,0
Paddle - lc_31_1M,138,2000,2/28/2021 8:00:39 PM,20,2,1,5.04,0
Paddle - lc_31_1M,139,2000,2/28/2021 8:00:39 PM,10,1,0,0.82,0
Paddle - lc_31_1M,140,2000,2/28/2021 8:00:39 PM,190,19,2,26.2,0
Paddle - lc_31_1M,141,2000,2/28/2021 8:00:39 PM,30,3,0,2.56,0
Paddle - lc_31_1M,142,2000,2/28/2021 8:00:39 PM,40,4,1,3.35,0
Paddle - lc_31_1M,143,2000,2/28/2021 8:00:39 PM,190,19,1,59.31,0
Paddle - lc_31_1M,144,2000,2/28/2021 8:00:39 PM,130,13,6,12.91,0
Paddle - lc_31_1M,145,2000,2/28/2021 8:00:39 PM,50,5,3,7.64,0
Paddle - lc_31_1M,146,2000,2/28/2021 8:00:39 PM,130,13,2,12.59,0
Paddle - lc_31_1M,147,2000,2/28/2021 8:00:39 PM,90,9,4,15.72,0
Paddle - lc_31_1M,148,2000,2/28/2021 8:00:39 PM,10,1,1,1.14,0
Paddle - lc_31_1M,149,2000,2/28/2021 8:00:39 PM,40,4,4,14.07,0
Paddle - lc_31_1M,150,2000,2/28/2021 8:00:39 PM,20,2,1,2.82,0
Paddle - lc_31_1M,151,2000,2/28/2021 8:00:39 PM,30,3,0,1.82,0
Paddle - lc_31_1M,152,2000,2/28/2021 8:00:39 PM,120,12,1,11.53,0
Paddle - lc_31_1M,153,2000,2/28/2021 8:00:39 PM,200,20,3,13.95,0
Paddle - lc_31_1M,154,2000,2/28/2021 8:00:39 PM,10,1,0,2.3,0
Paddle - lc_31_1M,155,2000,2/28/2021 8:00:39 PM,60,6,1,6.43,0
Paddle - lc_31_1M,156,2000,2/28/2021 8:00:39 PM,10,1,2,4.23,0
Paddle - lc_31_1M,157,2000,2/28/2021 8:00:39 PM,80,8,1,3.75,0
Paddle - lc_31_1M,158,2000,2/28/2021 8:00:39 PM,20,2,2,3.53,0
Paddle - lc_31_1M,159,2000,2/28/2021 8:00:39 PM,200,20,4,18.2,0
Paddle - lc_31_1M,160,2000,2/28/2021 8:00:39 PM,20,2,1,1.45,0
Paddle - lc_31_1M,161,2000,2/28/2021 8:00:39 PM,90,9,1,10.86,0
Paddle - lc_31_1M,162,2000,2/28/2021 8:00:39 PM,10,1,0,1.08,0
Paddle - lc_31_1M,163,2000,2/28/2021 8:00:39 PM,10,1,0,0.82,0
Paddle - lc_31_1M,164,2000,2/28/2021 8:00:39 PM,130,13,1,9.3,0
Paddle - lc_31_1M,165,2000,2/28/2021 8:00:39 PM,10,1,1,3.01,0
Paddle - lc_31_1M,166,2000,2/28/2021 8:00:39 PM,160,16,8,27.35,0
Paddle - lc_31_1M,167,2000,2/28/2021 8:00:39 PM,130,13,2,16.04,0
Paddle - lc_31_1M,168,2000,2/28/2021 8:00:39 PM,150,15,1,7.28,0
Paddle - lc_31_1M,169,2000,2/28/2021 8:00:39 PM,100,10,2,13.08,0
Paddle - lc_31_1M,170,2000,2/28/2021 8:00:39 PM,50,5,3,6.16,0
Paddle - lc_31_1M,171,2000,2/28/2021 8:00:39 PM,20,2,0,3.13,0
Paddle - lc_31_1M,172,2000,2/28/2021 8:00:39 PM,20,2,2,4.09,0
Paddle - lc_31_1M,173,2000,2/28/2021 8:00:39 PM,70,7,1,6.54,0
Paddle - lc_31_1M,174,2000,2/28/2021 8:00:39 PM,70,7,1,3.87,0
Paddle - lc_31_1M,175,2000,2/28/2021 8:00:39 PM,140,14,2,12.59,0
Paddle - lc_31_1M,176,2000,2/28/2021 8:00:39 PM,70,7,0,2.17,0
Paddle - lc_31_1M,177,2000,2/28/2021 8:00:39 PM,90,9,1,10.79,0
Paddle - lc_31_1M,178,2000,2/28/2021 8:00:39 PM,110,11,6,19.41,0
Paddle - lc_31_1M,179,2000,2/28/2021 8:00:39 PM,180,18,1,18.98,0
Paddle - lc_31_1M,180,2000,2/28/2021 8:00:39 PM,60,6,2,5.87,0
Paddle - lc_31_1M,181,2000,2/28/2021 8:00:39 PM,40,4,20,32.77,0
Paddle - lc_31_1M,182,2000,2/28/2021 8:00:39 PM,40,4,1,4.41,0
Paddle - lc_31_1M,183,2000,2/28/2021 8:00:39 PM,140,14,3,9.11,0
Paddle - lc_31_1M,184,2000,2/28/2021 8:00:39 PM,110,11,1,4.13,0
Paddle - lc_31_1M,185,2000,2/28/2021 8:00:39 PM,70,7,1,5.89,0
Paddle - lc_31_1M,186,2000,2/28/2021 8:00:39 PM,20,2,0,2.2,0
Paddle - lc_31_1M,187,2000,2/28/2021 8:00:39 PM,70,7,1,6.2,0
Paddle - lc_31_1M,188,2000,2/28/2021 8:00:39 PM,80,8,1,10.36,0
Paddle - lc_31_1M,189,2000,2/28/2021 8:00:39 PM,20,2,0,2,0
Paddle - lc_31_1M,190,2000,2/28/2021 8:00:39 PM,10,1,1,1.62,0
Paddle - lc_31_1M,191,2000,2/28/2021 8:00:39 PM,140,14,1,13.55,0
Paddle - lc_31_1M,192,2000,2/28/2021 8:00:39 PM,90,9,1,13.45,0
Paddle - lc_31_1M,193,2000,2/28/2021 8:00:39 PM,140,14,1,11.49,0
Paddle - lc_31_1M,194,2000,2/28/2021 8:00:39 PM,40,4,1,4.75,0
Paddle - lc_31_1M,195,2000,2/28/2021 8:00:39 PM,40,4,2,3.95,0
Paddle - lc_31_1M,196,2000,2/28/2021 8:00:39 PM,160,16,3,11.29,0
Paddle - lc_31_1M,197,2000,2/28/2021 8:00:39 PM,90,9,1,12.77,0
Paddle - lc_31_1M,198,2000,2/28/2021 8:00:39 PM,50,5,2,6.52,0
Paddle - lc_31_1M,199,2000,2/28/2021 8:00:39 PM,10,1,0,1.22,0
Paddle - lc_31_1M,200,2000,2/28/2021 8:00:39 PM,10,1,1,2.54,0
Paddle - lc_31_1M,201,2000,2/28/2021 8:00:39 PM,20,2,0,1.8,0
Paddle - lc_31_1M,202,2000,2/28/2021 8:00:39 PM,110,11,1,12.58,0
Paddle - lc_31_1M,203,2000,2/28/2021 8:00:39 PM,160,16,2,8.25,0
Paddle - lc_31_1M,204,2000,2/28/2021 8:00:39 PM,130,13,2,18.34,0
Paddle - lc_31_1M,205,2000,2/28/2021 8:00:39 PM,10,1,1,6.71,0
Paddle - lc_31_1M,206,2000,2/28/2021 8:00:39 PM,180,18,1,35.81,0
Paddle - lc_31_1M,207,2000,2/28/2021 8:00:39 PM,100,10,3,7.12,0
Paddle - lc_31_1M,208,2000,2/28/2021 8:00:39 PM,60,6,0,2.19,0
Paddle - lc_31_1M,209,2000,2/28/2021 8:00:39 PM,120,12,1,12.45,0
Paddle - lc_31_1M,210,2000,2/28/2021 8:00:39 PM,140,14,1,12.27,0
Paddle - lc_31_1M,211,2000,2/28/2021 8:00:39 PM,10,1,0,0.76,0
Paddle - lc_31_1M,212,2000,2/28/2021 8:00:39 PM,30,3,0,2.5,0
Paddle - lc_31_1M,213,2000,2/28/2021 8:00:39 PM,150,15,2,11.97,0
Paddle - lc_31_1M,214,2000,2/28/2021 8:00:39 PM,100,10,1,6.05,0
Paddle - lc_31_1M,215,2000,2/28/2021 8:00:39 PM,90,9,1,5.47,0
Paddle - lc_31_1M,216,2000,2/28/2021 8:00:39 PM,140,14,3,8.21,0
Paddle - lc_31_1M,217,2000,2/28/2021 8:00:39 PM,10,1,0,0.46,0
Paddle - lc_31_1M,218,2000,2/28/2021 8:00:39 PM,120,12,2,8.76,0
Paddle - lc_31_1M,219,2000,2/28/2021 8:00:39 PM,90,9,2,13,0
Paddle - lc_31_1M,220,2000,2/28/2021 8:00:39 PM,10,1,0,1.83,0
Paddle - lc_31_1M,221,2000,2/28/2021 8:00:39 PM,20,2,2,5.51,0
Paddle - lc_31_1M,222,2000,2/28/2021 8:00:39 PM,40,4,2,7.28,0
Paddle - lc_31_1M,223,2000,2/28/2021 8:00:39 PM,180,18,1,18.16,0
Paddle - lc_31_1M,224,2000,2/28/2021 8:00:39 PM,60,6,2,13.3,0
Paddle - lc_31_1M,225,2000,2/28/2021 8:00:39 PM,10,1,2,2.55,0
Paddle - lc_31_1M,226,2000,2/28/2021 8:00:39 PM,20,2,1,1.44,0
Paddle - lc_31_1M,227,2000,2/28/2021 8:00:39 PM,190,19,5,17.35,0
Paddle - lc_31_1M,228,2000,2/28/2021 8:00:39 PM,100,10,6,18.68,0
Paddle - lc_31_1M,229,2000,2/28/2021 8:00:39 PM,50,5,0,3.13,0
Paddle - lc_31_1M,230,2000,2/28/2021 8:00:39 PM,170,17,3,19.25,0
Paddle - lc_31_1M,231,2000,2/28/2021 8:00:39 PM,120,12,0,17.04,0
Paddle - lc_31_1M,232,2000,2/28/2021 8:00:39 PM,10,1,47,71.69,0
Paddle - lc_31_1M,233,2000,2/28/2021 8:00:39 PM,10,1,1,1.34,0
Paddle - lc_31_1M,234,2000,2/28/2021 8:00:39 PM,60,6,0,2.15,0
Paddle - lc_31_1M,235,2000,2/28/2021 8:00:39 PM,150,15,2,12.89,0
Paddle - lc_31_1M,236,2000,2/28/2021 8:00:39 PM,110,11,1,8.32,0
Paddle - lc_31_1M,237,2000,2/28/2021 8:00:39 PM,180,18,2,16.6,0
Paddle - lc_31_1M,238,2000,2/28/2021 8:00:39 PM,20,2,1,3.37,0
Paddle - lc_31_1M,239,2000,2/28/2021 8:00:39 PM,100,10,2,11.67,0
Paddle - lc_31_1M,240,2000,2/28/2021 8:00:39 PM,150,15,1,15.36,0
Paddle - lc_31_1M,241,2000,2/28/2021 8:00:39 PM,30,3,1,2.32,0
Paddle - lc_31_1M,242,2000,2/28/2021 8:00:39 PM,30,3,3,6.81,0
Paddle - lc_31_1M,243,2000,2/28/2021 8:00:39 PM,10,1,0,2.8,0
Paddle - lc_31_1M,244,2000,2/28/2021 8:00:39 PM,190,19,4,17.65,0
Paddle - lc_31_1M,245,2000,2/28/2021 8:00:39 PM,90,9,1,11.06,0
Paddle - lc_31_1M,246,2000,2/28/2021 8:00:39 PM,10,1,0,1.02,0
Paddle - lc_31_1M,247,2000,2/28/2021 8:00:39 PM,100,10,3,23.38,0
Paddle - lc_31_1M,248,2000,2/28/2021 8:00:39 PM,60,6,1,5.51,0
Paddle - lc_31_1M,249,2000,2/28/2021 8:00:39 PM,120,12,1,9.26,0
Paddle - lc_31_1M,250,2000,2/28/2021 8:00:39 PM,10,1,0,0.52,0
Paddle - lc_31_1M,251,2000,2/28/2021 8:00:39 PM,10,1,0,1.94,0
Paddle - lc_31_1M,252,2000,2/28/2021 8:00:39 PM,130,13,1,6.99,0
Paddle - lc_31_1M,253,2000,2/28/2021 8:00:39 PM,110,11,1,13.62,0
Paddle - lc_31_1M,254,2000,2/28/2021 8:00:39 PM,210,21,2,13.65,1
Paddle - lc_31_1M,255,2000,2/28/2021 8:00:39 PM,10,1,5,8.86,0
Paddle - lc_31_1M,256,2000,2/28/2021 8:00:39 PM,70,7,1,4.81,0
Paddle - lc_31_1M,257,2000,2/28/2021 8:00:39 PM,130,13,2,15.23,0
Paddle - lc_31_1M,258,2000,2/28/2021 8:00:39 PM,10,1,0,1.94,0
Paddle - lc_31_1M,259,2000,2/28/2021 8:00:39 PM,10,1,2,4.89,0
Paddle - lc_31_1M,260,2000,2/28/2021 8:00:39 PM,140,14,3,14.87,0
Paddle - lc_31_1M,261,2000,2/28/2021 8:00:39 PM,20,2,2,3.71,0
Paddle - lc_31_1M,262,2000,2/28/2021 8:00:39 PM,10,1,0,1.16,0
Paddle - lc_31_1M,263,2000,2/28/2021 8:00:39 PM,110,11,2,8.56,0
Paddle - lc_31_1M,264,2000,2/28/2021 8:00:39 PM,90,9,1,12.18,0
Paddle - lc_31_1M,265,2000,2/28/2021 8:00:39 PM,60,6,2,23.33,0
Paddle - lc_31_1M,266,2000,2/28/2021 8:00:39 PM,20,2,1,3.35,0
Paddle - lc_31_1M,267,2000,2/28/2021 8:00:39 PM,90,9,1,11.77,0
Paddle - lc_31_1M,268,2000,2/28/2021 8:00:39 PM,10,1,1,1.16,0
Paddle - lc_31_1M,269,2000,2/28/2021 8:00:39 PM,30,3,2,5.79,0
Paddle - lc_31_1M,270,2000,2/28/2021 8:00:39 PM,130,13,1,6.77,0
Paddle - lc_31_1M,271,2000,2/28/2021 8:00:39 PM,110,11,1,14.09,0
Paddle - lc_31_1M,272,2000,2/28/2021 8:00:39 PM,180,18,2,18.88,0
Paddle - lc_31_1M,273,2000,2/28/2021 8:00:39 PM,10,1,0,0.8,0
Paddle - lc_31_1M,274,2000,2/28/2021 8:00:39 PM,130,13,0,3.61,0
Paddle - lc_31_1M,275,2000,2/28/2021 8:00:39 PM,90,9,1,11.93,0
Paddle - lc_31_1M,276,2000,2/28/2021 8:00:39 PM,50,5,3,3.09,0
Paddle - lc_31_1M,277,2000,2/28/2021 8:00:39 PM,20,2,1,3.83,0
Paddle - lc_31_1M,278,2000,2/28/2021 8:00:39 PM,70,7,0,6.4,0
Paddle - lc_31_1M,279,2000,2/28/2021 8:00:39 PM,40,4,4,7.94,0
Paddle - lc_31_1M,280,2000,2/28/2021 8:00:39 PM,30,3,1,3.75,0
Paddle - lc_31_1M,281,2000,2/28/2021 8:00:39 PM,20,2,1,4.61,0
Paddle - lc_31_1M,282,2000,2/28/2021 8:00:39 PM,120,12,2,7.8,0
Paddle - lc_31_1M,283,2000,2/28/2021 8:00:39 PM,10,1,0,1.14,0
Paddle - lc_31_1M,284,2000,2/28/2021 8:00:39 PM,10,1,0,1.08,0
Paddle - lc_31_1M,285,2000,2/28/2021 8:00:39 PM,130,13,2,12.43,0
Paddle - lc_31_1M,286,2000,2/28/2021 8:00:39 PM,50,5,0,3.33,0
Paddle - lc_31_1M,287,2000,2/28/2021 8:00:39 PM,20,2,0,2,0
Paddle - lc_31_1M,288,2000,2/28/2021 8:00:39 PM,10,1,0,0.46,0
Paddle - lc_31_1M,289,2000,2/28/2021 8:00:39 PM,100,10,4,16.46,0
Paddle - lc_31_1M,290,2000,2/28/2021 8:00:39 PM,10,1,1,1.2,0
Paddle - lc_31_1M,291,2000,2/28/2021 8:00:39 PM,60,6,4,9.23,0
Paddle - lc_31_1M,292,2000,2/28/2021 8:00:39 PM,20,2,0,1.92,0
Paddle - lc_31_1M,293,2000,2/28/2021 8:00:39 PM,20,2,0,1.93,0
Paddle - lc_31_1M,294,2000,2/28/2021 8:00:39 PM,110,11,0,5.8,0
Paddle - lc_31_1M,295,2000,2/28/2021 8:00:39 PM,10,1,0,0.76,0
Paddle - lc_31_1M,296,2000,2/28/2021 8:00:39 PM,90,9,1,12.79,0
Paddle - lc_31_1M,297,2000,2/28/2021 8:00:39 PM,110,11,1,17.88,0
Paddle - lc_31_1M,298,2000,2/28/2021 8:00:39 PM,10,1,2,3.45,0
Paddle - lc_31_1M,299,2000,2/28/2021 8:00:39 PM,50,5,3,5.09,0
Paddle - lc_31_1M,300,2000,2/28/2021 8:00:39 PM,140,14,6,21.37,0
Paddle - lc_31_1M,301,2000,2/28/2021 8:00:39 PM,40,4,1,3.67,0
