ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
CM_02-config_bo,74,2000,2/18/2021 4:11:47 PM,10,1,0,0.52,0
CM_02-config_bo,75,2000,2/18/2021 4:11:47 PM,30,3,1,4.41,0
CM_02-config_bo,76,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,77,2000,2/18/2021 4:11:47 PM,30,3,40,61.7,0
CM_02-config_bo,78,2000,2/18/2021 4:11:47 PM,20,2,0,1.64,0
CM_02-config_bo,79,2000,2/18/2021 4:11:47 PM,80,8,6,10.17,0
CM_02-config_bo,80,2000,2/18/2021 4:11:47 PM,170,17,2,20.35,0
CM_02-config_bo,81,2000,2/18/2021 4:11:47 PM,10,1,0,0.49,0
CM_02-config_bo,82,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,83,2000,2/18/2021 4:11:47 PM,140,14,0,8.92,0
CM_02-config_bo,84,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,85,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,86,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,87,2000,2/18/2021 4:11:47 PM,10,1,0,0.44,0
CM_02-config_bo,88,2000,2/18/2021 4:11:47 PM,30,3,1,3.92,0
CM_02-config_bo,89,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,90,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,91,2000,2/18/2021 4:11:47 PM,10,1,0,0.52,0
CM_02-config_bo,92,2000,2/18/2021 4:11:47 PM,10,1,2,3.38,0
CM_02-config_bo,93,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,94,2000,2/18/2021 4:11:47 PM,10,1,0,0.4,0
CM_02-config_bo,95,2000,2/18/2021 4:11:47 PM,10,1,0,0.72,0
CM_02-config_bo,96,2000,2/18/2021 4:11:47 PM,10,1,0,0.3,0
CM_02-config_bo,97,2000,2/18/2021 4:11:47 PM,20,2,1,2.71,0
CM_02-config_bo,98,2000,2/18/2021 4:11:47 PM,10,1,6,10.22,0
CM_02-config_bo,99,2000,2/18/2021 4:11:47 PM,10,1,0,0.47,0
CM_02-config_bo,100,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,101,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,102,2000,2/18/2021 4:11:47 PM,40,4,2,4.42,0
CM_02-config_bo,103,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,104,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,105,2000,2/18/2021 4:11:47 PM,10,1,0,0.3,0
CM_02-config_bo,106,2000,2/18/2021 4:11:47 PM,10,1,0,0.3,0
CM_02-config_bo,107,2000,2/18/2021 4:11:47 PM,20,2,2,2.73,0
CM_02-config_bo,108,2000,2/18/2021 4:11:47 PM,50,5,1,3.18,0
CM_02-config_bo,109,2000,2/18/2021 4:11:47 PM,10,1,0,0.72,0
CM_02-config_bo,110,2000,2/18/2021 4:11:47 PM,30,3,1,4.83,0
CM_02-config_bo,111,2000,2/18/2021 4:11:47 PM,150,15,2,12.54,0
CM_02-config_bo,112,2000,2/18/2021 4:11:47 PM,10,1,0,0.76,0
CM_02-config_bo,113,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,114,2000,2/18/2021 4:11:47 PM,10,1,0,0.38,0
CM_02-config_bo,115,2000,2/18/2021 4:11:47 PM,10,1,0,0.64,0
CM_02-config_bo,116,2000,2/18/2021 4:11:47 PM,20,2,0,2.16,0
CM_02-config_bo,117,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,118,2000,2/18/2021 4:11:47 PM,10,1,0,0.56,0
CM_02-config_bo,119,2000,2/18/2021 4:11:47 PM,40,4,0,1.65,0
CM_02-config_bo,120,2000,2/18/2021 4:11:47 PM,200,20,1,31.05,0
CM_02-config_bo,121,2000,2/18/2021 4:11:47 PM,10,1,0,0.1,0
CM_02-config_bo,122,2000,2/18/2021 4:11:47 PM,0,0,40,61.63,0
CM_02-config_bo,123,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,124,2000,2/18/2021 4:11:47 PM,90,9,1,10.39,0
CM_02-config_bo,125,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,126,2000,2/18/2021 4:11:47 PM,10,1,2,2.54,0
CM_02-config_bo,127,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,128,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,129,2000,2/18/2021 4:11:47 PM,10,1,0,0.62,0
CM_02-config_bo,130,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,131,2000,2/18/2021 4:11:47 PM,80,8,1,5.43,0
CM_02-config_bo,132,2000,2/18/2021 4:11:47 PM,10,1,0,0.7,0
CM_02-config_bo,133,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,134,2000,2/18/2021 4:11:47 PM,10,1,0,0.58,0
CM_02-config_bo,135,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,136,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,137,2000,2/18/2021 4:11:47 PM,40,4,0,1.91,0
CM_02-config_bo,138,2000,2/18/2021 4:11:47 PM,0,0,0,1.31,0
CM_02-config_bo,139,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,140,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,141,2000,2/18/2021 4:11:47 PM,10,1,0,0.7,0
CM_02-config_bo,142,2000,2/18/2021 4:11:47 PM,30,3,0,1.77,0
CM_02-config_bo,143,2000,2/18/2021 4:11:47 PM,10,1,0,0.4,0
CM_02-config_bo,144,2000,2/18/2021 4:11:47 PM,10,1,0,0.57,0
