ModelName,GameNumber,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - bo_05,515,1000,10,1,0,0.25,0
Paddle - bo_05,516,1000,10,1,0,0.66,0
Paddle - bo_05,517,1000,10,1,0,0.26,0
Paddle - bo_05,518,1000,10,1,0,0.19,0
Paddle - bo_05,519,1000,10,1,0,0.12,0
Paddle - bo_05,520,1000,10,1,0,0.66,0
Paddle - bo_05,521,1000,10,1,0,0.42,0
Paddle - bo_05,522,1000,10,1,0,0.5,0
Paddle - bo_05,523,1000,70,7,2,11.86,0
Paddle - bo_05,524,1000,70,0,1,3.27,0
Paddle - bo_05,525,1000,10,1,0,0.5,0
Paddle - bo_05,526,1000,90,9,1,2.47,0
Paddle - bo_05,527,1000,10,1,0,0.59,0
Paddle - bo_05,528,1000,20,2,0,1.81,0
Paddle - bo_05,529,1000,10,1,0,0.36,0
Paddle - bo_05,530,1000,30,3,0,1.88,0
Paddle - bo_05,531,1000,10,1,0,0.52,0
Paddle - bo_05,532,1000,10,1,0,0.42,0
Paddle - bo_05,533,1000,10,1,0,0.62,0
Paddle - bo_05,534,1000,80,8,0,2.32,0
Paddle - bo_05,535,1000,10,1,0,0.58,0
Paddle - bo_05,536,1000,10,1,0,0.34,0
Paddle - bo_05,537,1000,10,1,0,0.59,0
Paddle - bo_05,538,1000,10,1,3,0.75,0
Paddle - bo_05,539,1000,10,1,0,0.58,0
Paddle - bo_05,540,1000,170,17,1,10.48,0
Paddle - bo_05,541,1000,20,2,1,1.15,0
Paddle - bo_05,542,1000,10,1,0,0.48,0
Paddle - bo_05,543,1000,60,6,1,3.53,0
Paddle - bo_05,544,1000,10,1,0,1.52,0
Paddle - bo_05,545,1000,60,6,2,2.7,0
Paddle - bo_05,546,1000,10,1,0,0.12,0
Paddle - bo_05,547,1000,10,1,0,0.43,0
Paddle - bo_05,548,1000,10,1,0,0.14,0
Paddle - bo_05,549,1000,10,1,0,0.4,0
Paddle - bo_05,550,1000,10,1,0,0.42,0
Paddle - bo_05,551,1000,20,2,0,1.54,0
Paddle - bo_05,552,1000,40,4,0,1.97,0
Paddle - bo_05,553,1000,10,1,0,0.46,0
Paddle - bo_05,554,1000,10,1,0,0.18,0
Paddle - bo_05,555,1000,10,1,0,0.06,0
Paddle - bo_05,556,1000,10,1,0,0.06,0
Paddle - bo_05,557,1000,10,1,0,0.28,0
Paddle - bo_05,558,1000,10,1,0,0.28,0
Paddle - bo_05,559,1000,10,1,0,0.28,0
Paddle - bo_05,560,1000,10,1,0,0.08,0
Paddle - bo_05,561,1000,10,1,0,0.14,0
Paddle - bo_05,562,1000,10,1,0,0.44,0
Paddle - bo_05,563,1000,10,1,0,0.14,0
Paddle - bo_05,564,1000,10,1,0,0.58,0
Paddle - bo_05,565,1000,10,1,0,0.58,0
Paddle - bo_05,566,1000,10,1,0,0.46,0
Paddle - bo_05,567,1000,10,1,0,0.14,0
Paddle - bo_05,568,1000,30,3,0,2.38,0
Paddle - bo_05,569,1000,10,1,0,0.54,0
Paddle - bo_05,570,1000,20,2,0,1.53,0
Paddle - bo_05,571,1000,10,1,0,0.78,0
Paddle - bo_05,572,1000,20,2,0,1.55,0
Paddle - bo_05,573,1000,10,1,0,0.64,0
Paddle - bo_05,574,1000,10,1,0,0.54,0
Paddle - bo_05,575,1000,110,11,0,7.02,0
Paddle - bo_05,576,1000,20,2,1,1.28,0
Paddle - bo_05,577,1000,10,1,0,0.38,0
Paddle - bo_05,578,1000,10,1,0,0.38,0
Paddle - bo_05,579,1000,140,14,0,14.52,0
Paddle - bo_05,580,1000,10,1,0,0.6,0
Paddle - bo_05,581,1000,10,1,0,0.42,0
Paddle - bo_05,582,1000,40,4,0,1.9,0
Paddle - bo_05,583,1000,10,1,0,0.43,0
Paddle - bo_05,584,1000,10,1,0,0.4,0
Paddle - bo_05,585,1000,50,5,1,2.54,0
Paddle - bo_05,586,1000,10,1,0,0.42,0
Paddle - bo_05,587,1000,10,1,0,0.4,0
Paddle - bo_05,588,1000,30,3,6,8.63,0
Paddle - bo_05,589,1000,10,1,0,0.36,0
Paddle - bo_05,590,1000,60,6,0,1.86,0
Paddle - bo_05,591,1000,10,1,0,0.44,0
Paddle - bo_05,592,1000,10,1,0,0.48,0
Paddle - bo_05,593,1000,10,1,0,0.44,0
Paddle - bo_05,594,1000,70,7,0,1.89,0
Paddle - bo_05,595,1000,10,1,0,0.46,0
Paddle - bo_05,596,1000,10,1,0,0.34,0
Paddle - bo_05,597,1000,10,1,1,1.12,0
Paddle - bo_05,598,1000,10,1,0,0.42,0
Paddle - bo_05,599,1000,10,1,0,0.56,0
Paddle - bo_05,600,1000,10,1,0,0.6,0
Paddle - bo_05,601,1000,10,1,1,2.34,0
Paddle - bo_05,602,1000,10,1,0,0.8,0
Paddle - bo_05,603,1000,10,1,0,0.46,0
Paddle - bo_05,604,1000,20,2,6,10.33,0
Paddle - bo_05,605,1000,10,1,0,0.68,0
Paddle - bo_05,606,1000,10,1,0,0.46,0
Paddle - bo_05,607,1000,10,1,0,0.6,0
Paddle - bo_05,608,1000,10,1,0,0.42,0
Paddle - bo_05,609,1000,10,1,0,0.64,0
Paddle - bo_05,610,1000,10,1,0,0.86,0
Paddle - bo_05,611,1000,10,1,0,0.56,0
Paddle - bo_05,612,1000,20,2,1,2.73,0
Paddle - bo_05,613,1000,20,2,1,1.16,0
Paddle - bo_05,614,1000,190,19,0,19.45,0
Paddle - bo_05,615,1000,10,1,0,0.54,0
Paddle - bo_05,616,1000,10,1,0,0.46,0
Paddle - bo_05,617,1000,40,4,0,1.64,0
Paddle - bo_05,618,1000,10,1,0,0.9,0
Paddle - bo_05,619,1000,40,4,1,8.09,0
Paddle - bo_05,620,1000,30,3,0,1.72,0
Paddle - bo_05,621,1000,10,1,0,0.7,0
Paddle - bo_05,622,1000,10,1,0,0.66,0
Paddle - bo_05,623,1000,10,1,0,0.42,0
Paddle - bo_05,624,1000,10,1,0,0.54,0
Paddle - bo_05,625,1000,10,1,0,0.56,0
Paddle - bo_05,626,1000,10,1,0,0.54,0
Paddle - bo_05,627,1000,10,1,0,0.21,0
Paddle - bo_05,628,1000,10,1,0,0.42,0
Paddle - bo_05,629,1000,10,1,0,0.51,0
Paddle - bo_05,630,1000,10,1,0,0.16,0
Paddle - bo_05,631,1000,10,1,0,0.38,0
Paddle - bo_05,632,1000,10,1,0,0.38,0
Paddle - bo_05,633,1000,10,1,0,2.15,0
Paddle - bo_05,634,1000,10,1,0,0.44,0
Paddle - bo_05,635,1000,170,17,1,5.93,0
Paddle - bo_05,636,1000,10,1,0,0.54,0
Paddle - bo_05,637,1000,40,4,0,1.42,0
Paddle - bo_05,638,1000,10,1,0,0.06,0
Paddle - bo_05,639,1000,10,1,0,0.62,0
Paddle - bo_05,640,1000,10,1,0,0.4,0
Paddle - bo_05,641,1000,20,2,0,1.72,0
Paddle - bo_05,642,1000,10,1,0,0.38,0
Paddle - bo_05,643,1000,10,1,0,0.52,0
Paddle - bo_05,644,1000,10,1,0,0.62,0
Paddle - bo_05,645,1000,10,1,0,0.44,0
Paddle - bo_05,646,1000,120,12,3,7.79,0
Paddle - bo_05,647,1000,100,10,1,5.5,0
Paddle - bo_05,648,1000,10,1,0,0.58,0
Paddle - bo_05,649,1000,10,1,0,0.44,0
Paddle - bo_05,650,1000,10,1,0,0.4,0
Paddle - bo_05,651,1000,10,1,0,0.63,0
Paddle - bo_05,652,1000,10,1,0,0.42,0
Paddle - bo_05,653,1000,10,1,0,0.38,0
Paddle - bo_05,654,1000,10,1,0,0.64,0
Paddle - bo_05,655,1000,10,1,0,0.36,0
Paddle - bo_05,656,1000,10,1,0,0.38,0
Paddle - bo_05,657,1000,10,1,0,0.36,0
Paddle - bo_05,658,1000,20,2,2,2.05,0
Paddle - bo_05,659,1000,10,1,0,0.5,0
Paddle - bo_05,660,1000,10,1,0,0.7,0
Paddle - bo_05,661,1000,10,1,0,0.52,0
Paddle - bo_05,662,1000,20,2,0,1.98,0
Paddle - bo_05,663,1000,10,1,0,0.54,0
Paddle - bo_05,664,1000,10,1,0,0.38,0
Paddle - bo_05,665,1000,80,8,0,3.58,0
Paddle - bo_05,666,1000,10,1,0,0.44,0
Paddle - bo_05,667,1000,10,1,0,0.42,0
Paddle - bo_05,668,1000,10,1,0,0.54,0
Paddle - bo_05,669,1000,10,1,0,0.7,0
Paddle - bo_05,670,1000,10,1,0,0.52,0
Paddle - bo_05,671,1000,10,1,0,0.9,0
Paddle - bo_05,672,1000,30,3,0,2.29,0
Paddle - bo_05,673,1000,40,4,0,1.54,0
Paddle - bo_05,674,1000,10,1,0,0.7,0
Paddle - bo_05,675,1000,60,6,0,3.21,0
Paddle - bo_05,676,1000,20,2,0,2.44,0
Paddle - bo_05,677,1000,10,1,0,0.42,0
Paddle - bo_05,678,1000,160,16,0,7.87,0
Paddle - bo_05,679,1000,10,1,0,0.52,0
Paddle - bo_05,680,1000,10,1,0,0.38,0
Paddle - bo_05,681,1000,10,1,0,0.66,0
Paddle - bo_05,682,1000,10,1,0,0.42,0
Paddle - bo_05,683,1000,10,1,1,0.8,0
Paddle - bo_05,684,1000,10,1,0,0.34,0
Paddle - bo_05,685,1000,30,3,1,2.83,0
Paddle - bo_05,686,1000,10,1,0,0.6,0
Paddle - bo_05,687,1000,10,1,0,0.44,0
Paddle - bo_05,688,1000,10,1,0,0.62,0
Paddle - bo_05,689,1000,10,1,1,0.44,0
Paddle - bo_05,690,1000,10,1,0,0.44,0
Paddle - bo_05,691,1000,140,14,0,14.11,0
Paddle - bo_05,692,1000,10,1,0,0.9,0
Paddle - bo_05,693,1000,10,1,0,0.4,0
Paddle - bo_05,694,1000,10,1,0,0.62,0
Paddle - bo_05,695,1000,10,1,0,0.46,0
Paddle - bo_05,696,1000,10,1,0,0.64,0
Paddle - bo_05,697,1000,10,1,0,0.42,0
Paddle - bo_05,698,1000,100,10,0,4.11,0
Paddle - bo_05,699,1000,120,12,0,13.88,0
Paddle - bo_05,700,1000,100,10,0,6.31,0
Paddle - bo_05,701,1000,10,1,0,0.43,0
Paddle - bo_05,702,1000,10,1,0,0.62,0
Paddle - bo_05,703,1000,30,3,1,3.36,0
Paddle - bo_05,704,1000,10,1,0,0.34,0
Paddle - bo_05,705,1000,30,3,0,1.65,0
Paddle - bo_05,706,1000,10,1,0,0.44,0
Paddle - bo_05,707,1000,10,1,0,0.46,0
Paddle - bo_05,708,1000,10,1,0,0.18,0
Paddle - bo_05,709,1000,10,1,0,0.66,0
Paddle - bo_05,710,1000,10,1,0,0.45,0
Paddle - bo_05,711,1000,10,1,0,0.4,0
Paddle - bo_05,712,1000,10,1,0,0.38,0
Paddle - bo_05,713,1000,90,9,0,2.68,0
Paddle - bo_05,714,1000,10,1,0,0.35,0
Paddle - bo_05,715,1000,10,1,0,1.08,0
Paddle - bo_05,716,1000,100,10,0,3.39,0
Paddle - bo_05,717,1000,40,4,0,1.55,0
Paddle - bo_05,718,1000,10,1,0,0.42,0
Paddle - bo_05,719,1000,10,1,0,0.44,0
Paddle - bo_05,720,1000,10,1,0,0.42,0
Paddle - bo_05,721,1000,10,1,0,0.38,0
Paddle - bo_05,722,1000,10,1,0,0.48,0
Paddle - bo_05,723,1000,10,1,0,0.48,0
Paddle - bo_05,724,1000,40,4,0,1.47,0
Paddle - bo_05,725,1000,10,1,0,0.85,0
Paddle - bo_05,726,1000,40,4,0,1.79,0
Paddle - bo_05,727,1000,10,1,0,0.16,0
Paddle - bo_05,728,1000,20,2,1,1.68,0
Paddle - bo_05,729,1000,50,5,2,2.54,0
Paddle - bo_05,730,1000,10,1,0,0.48,0
Paddle - bo_05,731,1000,10,1,0,0.42,0
Paddle - bo_05,732,1000,10,1,0,0.41,0
Paddle - bo_05,733,1000,10,1,0,0.42,0
Paddle - bo_05,734,1000,10,1,0,0.38,0
Paddle - bo_05,735,1000,10,1,0,0.36,0
Paddle - bo_05,736,1000,10,1,0,0.64,0
Paddle - bo_05,737,1000,20,2,0,1.5,0
Paddle - bo_05,738,1000,10,1,0,0.46,0
Paddle - bo_05,739,1000,10,1,2,2.32,0
Paddle - bo_05,740,1000,40,4,0,1.88,0
Paddle - bo_05,741,1000,10,1,0,0.52,0
Paddle - bo_05,742,1000,20,2,0,1.68,0
Paddle - bo_05,743,1000,70,7,0,2.27,0
Paddle - bo_05,744,1000,60,6,0,2.05,0
Paddle - bo_05,745,1000,10,1,0,0.44,0
Paddle - bo_05,746,1000,10,1,0,0.42,0
Paddle - bo_05,747,1000,50,5,0,2.71,0
Paddle - bo_05,748,1000,10,1,0,0.56,0
Paddle - bo_05,749,1000,20,2,0,1.54,0
Paddle - bo_05,750,1000,10,1,0,0.62,0
Paddle - bo_05,751,1000,10,1,0,0.46,0
Paddle - bo_05,752,1000,10,1,0,0.58,0
Paddle - bo_05,753,1000,10,1,0,0.56,0
Paddle - bo_05,754,1000,110,11,0,3.24,0
Paddle - bo_05,755,1000,10,1,0,0.67,0
Paddle - bo_05,756,1000,10,1,0,0.48,0
Paddle - bo_05,757,1000,10,1,0,0.18,0
Paddle - bo_05,758,1000,10,1,0,0.76,0
Paddle - bo_05,759,1000,20,2,1,1.56,0
Paddle - bo_05,760,1000,10,1,0,0.44,0
Paddle - bo_05,761,1000,10,1,0,0.74,0
Paddle - bo_05,762,1000,20,2,0,2.18,0
Paddle - bo_05,763,1000,10,1,0,2.21,0
Paddle - bo_05,764,1000,60,6,1,2.37,0
Paddle - bo_05,765,1000,10,1,0,0.38,0
Paddle - bo_05,766,1000,70,7,0,2.63,0
Paddle - bo_05,767,1000,10,1,0,0.38,0
Paddle - bo_05,768,1000,10,1,0,0.56,0
Paddle - bo_05,769,1000,10,1,0,0.48,0
Paddle - bo_05,770,1000,10,1,0,0.52,0
Paddle - bo_05,771,1000,10,1,0,0.4,0
Paddle - bo_05,772,1000,10,1,0,0.4,0
Paddle - bo_05,773,1000,10,1,0,0.56,0
Paddle - bo_05,774,1000,50,5,0,3.22,0
Paddle - bo_05,775,1000,20,2,0,1.8,0
Paddle - bo_05,776,1000,10,1,0,0.28,0
Paddle - bo_05,777,1000,10,1,0,0.68,0
Paddle - bo_05,778,1000,10,1,0,0.28,0
Paddle - bo_05,779,1000,10,1,0,0.4,0
Paddle - bo_05,780,1000,10,1,0,0.4,0
Paddle - bo_05,781,1000,10,1,0,0.53,0
Paddle - bo_05,782,1000,10,1,0,0.4,0
Paddle - bo_05,783,1000,10,1,0,0.36,0
Paddle - bo_05,784,1000,10,0,3,6.52,0
Paddle - bo_05,785,1000,10,1,0,0.38,0
Paddle - bo_05,786,1000,10,1,0,0.45,0
Paddle - bo_05,787,1000,10,1,0,0.86,0
Paddle - bo_05,788,1000,10,1,0,0.5,0
Paddle - bo_05,789,1000,10,1,0,0.52,0
Paddle - bo_05,790,1000,10,1,0,0.42,0
Paddle - bo_05,791,1000,10,1,0,0.44,0
Paddle - bo_05,792,1000,10,1,0,0.44,0
Paddle - bo_05,793,1000,10,1,0,0.4,0
Paddle - bo_05,794,1000,10,1,1,0.82,0
Paddle - bo_05,795,1000,170,17,0,6.76,0
Paddle - bo_05,796,1000,10,1,0,0.54,0
Paddle - bo_05,797,1000,140,14,0,6.56,0
Paddle - bo_05,798,1000,10,1,0,0.36,0
Paddle - bo_05,799,1000,10,1,0,0.56,0
Paddle - bo_05,800,1000,10,1,0,0.34,0
Paddle - bo_05,801,1000,10,1,0,0.58,0
Paddle - bo_05,802,1000,10,1,0,0.32,0
Paddle - bo_05,803,1000,10,1,0,0.6,0
Paddle - bo_05,804,1000,30,3,0,1.35,0
Paddle - bo_05,805,1000,10,1,0,0.34,0
Paddle - bo_05,806,1000,10,1,0,0.36,0
Paddle - bo_05,807,1000,10,1,0,0.34,0
Paddle - bo_05,808,1000,20,2,2,5.28,0
Paddle - bo_05,809,1000,20,2,0,1.68,0
Paddle - bo_05,810,1000,10,1,0,0.54,0
Paddle - bo_05,811,1000,10,1,0,0.4,0
Paddle - bo_05,812,1000,10,1,0,0.34,0
Paddle - bo_05,813,1000,40,4,0,1.4,0
Paddle - bo_05,814,1000,10,1,0,0.38,0
Paddle - bo_05,815,1000,10,1,0,0.38,0
Paddle - bo_05,816,1000,150,15,3,5.28,0
Paddle - bo_05,817,1000,150,0,0,1.39,0
Paddle - bo_05,818,1000,10,1,0,0.6,0
Paddle - bo_05,819,1000,10,1,0,0.34,0
Paddle - bo_05,820,1000,10,1,0,0.4,0
Paddle - bo_05,821,1000,10,1,0,0.38,0
Paddle - bo_05,822,1000,10,1,0,0.36,0
Paddle - bo_05,823,1000,10,1,0,0.34,0
Paddle - bo_05,824,1000,30,3,0,1.72,0
Paddle - bo_05,825,1000,10,1,0,0.4,0
Paddle - bo_05,826,1000,10,1,0,0.5,0
Paddle - bo_05,827,1000,10,1,0,0.66,0
Paddle - bo_05,828,1000,10,1,0,0.45,0
Paddle - bo_05,829,1000,80,8,0,4.25,0
Paddle - bo_05,830,1000,10,1,0,0.68,0
Paddle - bo_05,831,1000,10,1,0,0.36,0
Paddle - bo_05,832,1000,10,1,0,0.34,0
Paddle - bo_05,833,1000,10,1,0,0.62,0
Paddle - bo_05,834,1000,10,1,0,0.4,0
Paddle - bo_05,835,1000,10,1,0,0.64,0
Paddle - bo_05,836,1000,20,2,0,1.87,0
Paddle - bo_05,837,1000,10,1,0,0.48,0
Paddle - bo_05,838,1000,10,1,0,0.5,0
Paddle - bo_05,839,1000,10,1,0,0.4,0
Paddle - bo_05,840,1000,10,1,0,0.42,0
Paddle - bo_05,841,1000,30,3,0,1.44,0
Paddle - bo_05,842,1000,10,1,0,0.3,0
Paddle - bo_05,843,1000,10,1,0,0.58,0
Paddle - bo_05,844,1000,10,1,0,0.36,0
Paddle - bo_05,845,1000,10,1,1,0.64,0
Paddle - bo_05,846,1000,30,3,1,3.01,0
Paddle - bo_05,847,1000,10,1,0,0.38,0
Paddle - bo_05,848,1000,10,1,0,0.6,0
Paddle - bo_05,849,1000,10,1,0,0.43,0
Paddle - bo_05,850,1000,10,1,0,0.4,0
Paddle - bo_05,851,1000,10,1,0,0.42,0
Paddle - bo_05,852,1000,10,1,0,0.14,0
Paddle - bo_05,853,1000,10,1,0,0.34,0
Paddle - bo_05,854,1000,10,1,0,0.58,0
Paddle - bo_05,855,1000,10,1,0,0.4,0
Paddle - bo_05,856,1000,140,14,17,42.81,0
Paddle - bo_05,857,1000,110,11,2,5.3,0
Paddle - bo_05,858,1000,10,1,0,0.38,0
Paddle - bo_05,859,1000,10,1,0,0.3,0
Paddle - bo_05,860,1000,10,1,1,1.2,0
Paddle - bo_05,861,1000,10,1,0,0.52,0
Paddle - bo_05,862,1000,10,1,0,0.18,0
Paddle - bo_05,863,1000,10,1,0,0.59,0
Paddle - bo_05,864,1000,10,1,0,0.47,0
Paddle - bo_05,865,1000,10,1,0,0.27,0
Paddle - bo_05,866,1000,10,1,0,0.12,0
Paddle - bo_05,867,1000,10,1,0,0.4,0
Paddle - bo_05,868,1000,10,1,0,0.42,0
Paddle - bo_05,869,1000,60,6,0,1.97,0
Paddle - bo_05,870,1000,10,1,0,0.41,0
Paddle - bo_05,871,1000,60,6,0,2.41,0
Paddle - bo_05,872,1000,80,8,1,3.21,0
Paddle - bo_05,873,1000,10,1,0,0.35,0
Paddle - bo_05,874,1000,10,1,0,0.64,0
Paddle - bo_05,875,1000,10,1,0,0.4,0
Paddle - bo_05,876,1000,10,0,0,1.36,0
Paddle - bo_05,877,1000,10,1,0,0.42,0
Paddle - bo_05,878,1000,10,1,0,0.62,0
Paddle - bo_05,879,1000,10,1,0,0.62,0
Paddle - bo_05,880,1000,10,1,0,0.38,0
Paddle - bo_05,881,1000,10,1,0,0.38,0
Paddle - bo_05,882,1000,130,13,0,6.98,0
Paddle - bo_05,883,1000,10,1,1,0.39,0
Paddle - bo_05,884,1000,20,2,0,1.58,0
Paddle - bo_05,885,1000,10,1,0,0.5,0
Paddle - bo_05,886,1000,10,1,0,2.17,0
Paddle - bo_05,887,1000,10,1,0,2.17,0
Paddle - bo_05,888,1000,10,1,0,0.16,0
Paddle - bo_05,889,1000,10,1,1,0.21,0
Paddle - bo_05,890,1000,10,1,0,0.16,0
Paddle - bo_05,891,1000,10,1,0,0.46,0
Paddle - bo_05,892,1000,140,14,2,7.73,0
Paddle - bo_05,893,1000,10,1,0,0.44,0
Paddle - bo_05,894,1000,10,1,0,0.48,0
Paddle - bo_05,895,1000,10,1,0,0.18,0
Paddle - bo_05,896,1000,10,1,0,0.26,0
Paddle - bo_05,897,1000,10,1,0,0.27,0
Paddle - bo_05,898,1000,10,1,0,0.24,0
Paddle - bo_05,899,1000,10,1,0,0.18,0
Paddle - bo_05,900,1000,10,1,0,0.12,0
Paddle - bo_05,901,1000,10,1,0,0.4,0
Paddle - bo_05,902,1000,50,5,1,2.3,0
Paddle - bo_05,903,1000,40,4,0,2.35,0
Paddle - bo_05,904,1000,10,1,0,0.46,0
Paddle - bo_05,905,1000,10,1,0,0.16,0
Paddle - bo_05,906,1000,40,4,0,1.66,0
Paddle - bo_05,907,1000,40,0,0,1.82,0
Paddle - bo_05,908,1000,10,1,0,1.82,0
Paddle - bo_05,909,1000,10,1,0,0.07,0
Paddle - bo_05,910,1000,10,1,0,0.22,0
Paddle - bo_05,911,1000,10,1,0,0.42,0
Paddle - bo_05,912,1000,10,1,0,0.42,0
Paddle - bo_05,913,1000,10,1,0,0.16,0
Paddle - bo_05,914,1000,10,1,0,0.26,0
Paddle - bo_05,915,1000,10,1,0,0.77,0
Paddle - bo_05,916,1000,10,1,0,0.31,0
Paddle - bo_05,917,1000,40,4,0,0.9,0
Paddle - bo_05,918,1000,20,2,2,3.28,0
Paddle - bo_05,919,1000,20,2,1,1.09,0
Paddle - bo_05,920,1000,10,1,0,1.09,0
Paddle - bo_05,921,1000,10,1,0,1.09,0
Paddle - bo_05,922,1000,10,1,0,0.2,0
Paddle - bo_05,923,1000,10,1,0,0.2,0
Paddle - bo_05,924,1000,10,1,0,0.42,0
Paddle - bo_05,925,1000,10,1,0,0.42,0
Paddle - bo_05,926,1000,10,1,0,0.22,0
Paddle - bo_05,927,1000,10,1,0,0.22,0
Paddle - bo_05,928,1000,10,1,0,0.18,0
Paddle - bo_05,929,1000,10,1,0,0.32,0
Paddle - bo_05,930,1000,20,2,0,1.8,0
Paddle - bo_05,931,1000,10,1,0,0.56,0
Paddle - bo_05,932,1000,10,1,0,0.22,0
Paddle - bo_05,933,1000,50,5,0,2.22,0
Paddle - bo_05,934,1000,10,1,0,0.68,0
Paddle - bo_05,935,1000,10,0,0,2.05,0
Paddle - bo_05,936,1000,10,1,0,0.48,0
Paddle - bo_05,937,1000,10,1,0,0.16,0
Paddle - bo_05,938,1000,10,1,0,0.12,0
Paddle - bo_05,939,1000,10,1,0,0.13,0
Paddle - bo_05,940,1000,10,1,0,0.08,0
Paddle - bo_05,941,1000,10,1,0,0.08,0
Paddle - bo_05,942,1000,10,1,0,0.12,0
Paddle - bo_05,943,1000,10,1,0,0.48,0
Paddle - bo_05,944,1000,10,1,0,0.18,0
Paddle - bo_05,945,1000,10,1,0,0.48,0
Paddle - bo_05,946,1000,10,1,0,0.18,0
Paddle - bo_05,947,1000,90,9,1,3.8,0
Paddle - bo_05,948,1000,10,1,0,0.58,0
Paddle - bo_05,949,1000,10,1,0,0.56,0
Paddle - bo_05,950,1000,10,1,0,0.3,0
Paddle - bo_05,951,1000,30,3,0,1.4,0
Paddle - bo_05,952,1000,10,1,0,0.2,0
Paddle - bo_05,953,1000,10,1,0,0.35,0
Paddle - bo_05,954,1000,10,1,0,0.32,0
Paddle - bo_05,955,1000,10,1,0,0.28,0
Paddle - bo_05,956,1000,10,1,0,0.2,0
Paddle - bo_05,957,1000,10,1,0,1.59,0
Paddle - bo_05,958,1000,10,1,0,0.2,0
Paddle - bo_05,959,1000,160,16,4,17.97,0
Paddle - bo_05,960,1000,10,1,0,0.06,0
Paddle - bo_05,961,1000,10,1,0,0.12,0
Paddle - bo_05,962,1000,200,20,3,14.62,0
Paddle - bo_05,963,1000,10,1,0,0.23,0
Paddle - bo_05,964,1000,10,1,0,0.11,0
Paddle - bo_05,965,1000,10,1,0,0.1,0
Paddle - bo_05,966,1000,10,1,0,0.1,0
Paddle - bo_05,967,1000,10,1,0,0.46,0
Paddle - bo_05,968,1000,10,1,0,0.16,0
Paddle - bo_05,969,1000,10,1,0,0.73,0
Paddle - bo_05,970,1000,10,1,1,0.62,0
Paddle - bo_05,971,1000,10,1,0,0.5,0
Paddle - bo_05,972,1000,10,1,0,0.2,0
Paddle - bo_05,973,1000,10,1,1,0.47,0
Paddle - bo_05,974,1000,10,1,0,0.08,0
Paddle - bo_05,975,1000,10,1,0,0.41,0
Paddle - bo_05,976,1000,10,1,0,0.44,0
Paddle - bo_05,977,1000,10,1,0,0.62,0
Paddle - bo_05,978,1000,10,1,0,0.54,0
Paddle - bo_05,979,1000,10,1,0,0.5,0
Paddle - bo_05,980,1000,50,5,1,2.93,0
Paddle - bo_05,981,1000,10,1,0,0.75,0
Paddle - bo_05,982,1000,10,1,0,0.45,0
Paddle - bo_05,983,1000,10,1,0,0.66,0
Paddle - bo_05,984,1000,10,1,0,0.52,0
Paddle - bo_05,985,1000,70,7,0,2.86,0
Paddle - bo_05,986,1000,10,1,0,0.56,0
Paddle - bo_05,987,1000,10,1,0,0.49,0
Paddle - bo_05,988,1000,10,1,0,0.44,0
Paddle - bo_05,989,1000,10,1,0,0.18,0
Paddle - bo_05,990,1000,30,3,1,3.11,0
Paddle - bo_05,991,1000,10,1,0,0.55,0
Paddle - bo_05,992,1000,10,1,0,0.2,0
Paddle - bo_05,993,1000,20,2,4,3.93,0
Paddle - bo_05,994,1000,10,1,0,3.93,0
Paddle - bo_05,995,1000,40,4,0,1.58,0
Paddle - bo_05,996,1000,10,1,0,1.58,0
Paddle - bo_05,997,1000,10,1,0,0.09,0
Paddle - bo_05,998,1000,50,5,1,2.1,0
Paddle - bo_05,999,1000,140,14,1,6.16,0
Paddle - bo_05,1000,1000,10,1,0,0.12,0
