ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_19,74,2000,2/28/2021 12:48:43 PM,110,11,5,19.49,0
Paddle - lc_19,75,2000,2/28/2021 12:48:43 PM,140,14,3,12.79,0
Paddle - lc_19,76,2000,2/28/2021 12:48:43 PM,160,16,4,19.85,0
Paddle - lc_19,77,2000,2/28/2021 12:48:43 PM,90,9,1,11.1,0
Paddle - lc_19,78,2000,2/28/2021 12:48:43 PM,190,19,6,28.15,0
Paddle - lc_19,79,2000,2/28/2021 12:48:43 PM,20,2,9,14.35,0
Paddle - lc_19,80,2000,2/28/2021 12:48:43 PM,130,13,4,12.64,0
Paddle - lc_19,81,2000,2/28/2021 12:48:43 PM,90,9,7,14.45,0
Paddle - lc_19,82,2000,2/28/2021 12:48:43 PM,70,7,2,3.51,0
Paddle - lc_19,83,2000,2/28/2021 12:48:43 PM,30,3,2,2.82,0
Paddle - lc_19,84,2000,2/28/2021 12:48:43 PM,20,2,1,3.13,0
Paddle - lc_19,85,2000,2/28/2021 12:48:43 PM,10,1,1,4.21,0
Paddle - lc_19,86,2000,2/28/2021 12:48:43 PM,160,16,2,15.34,0
Paddle - lc_19,87,2000,2/28/2021 12:48:43 PM,20,2,2,2.78,0
Paddle - lc_19,88,2000,2/28/2021 12:48:43 PM,150,15,4,21.37,0
Paddle - lc_19,89,2000,2/28/2021 12:48:43 PM,150,15,4,14.15,0
Paddle - lc_19,90,2000,2/28/2021 12:48:43 PM,120,12,3,15.3,0
Paddle - lc_19,91,2000,2/28/2021 12:48:43 PM,160,16,5,17.06,0
Paddle - lc_19,92,2000,2/28/2021 12:48:43 PM,100,10,2,7.14,0
Paddle - lc_19,93,2000,2/28/2021 12:48:43 PM,140,14,5,13.19,0
Paddle - lc_19,94,2000,2/28/2021 12:48:43 PM,90,9,1,11.19,0
Paddle - lc_19,95,2000,2/28/2021 12:48:43 PM,210,21,9,30.72,1
Paddle - lc_19,96,2000,2/28/2021 12:48:43 PM,50,5,3,5.71,0
Paddle - lc_19,97,2000,2/28/2021 12:48:43 PM,210,21,5,17.78,1
Paddle - lc_19,98,2000,2/28/2021 12:48:43 PM,170,17,4,19.16,0
