ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_24,27,2000,2/28/2021 2:12:44 AM,80,8,4,5.69,0
Paddle - lc_24,28,2000,2/28/2021 2:12:44 AM,180,18,8,31.01,0
Paddle - lc_24,29,2000,2/28/2021 2:12:44 AM,140,14,2,11.91,0
Paddle - lc_24,30,2000,2/28/2021 2:12:44 AM,210,21,7,15.38,1
Paddle - lc_24,31,2000,2/28/2021 2:12:44 AM,150,15,7,24,0
Paddle - lc_24,32,2000,2/28/2021 2:12:44 AM,150,15,6,13.83,0
Paddle - lc_24,33,2000,2/28/2021 2:12:44 AM,160,16,6,16.06,0
Paddle - lc_24,34,2000,2/28/2021 2:12:44 AM,80,8,0,6.7,0
Paddle - lc_24,35,2000,2/28/2021 2:12:44 AM,100,10,7,7.54,0
Paddle - lc_24,36,2000,2/28/2021 2:12:44 AM,40,4,5,14.99,0
Paddle - lc_24,37,2000,2/28/2021 2:12:44 AM,40,4,3,6.1,0
Paddle - lc_24,38,2000,2/28/2021 2:12:44 AM,210,21,4,58.08,1
Paddle - lc_24,39,2000,2/28/2021 2:12:44 AM,200,20,16,66.14,0
Paddle - lc_24,40,2000,2/28/2021 2:12:44 AM,90,9,3,9.08,0
Paddle - lc_24,41,2000,2/28/2021 2:12:44 AM,190,19,3,17.84,0
Paddle - lc_24,42,2000,2/28/2021 2:12:44 AM,170,17,9,21.75,0
Paddle - lc_24,43,2000,2/28/2021 2:12:44 AM,130,13,3,10.11,0
Paddle - lc_24,44,2000,2/28/2021 2:12:44 AM,30,3,2,4.31,0
Paddle - lc_24,45,2000,2/28/2021 2:12:44 AM,210,21,5,22.65,1
Paddle - lc_24,46,2000,2/28/2021 2:12:44 AM,20,2,0,3.02,0
Paddle - lc_24,47,2000,2/28/2021 2:12:44 AM,200,20,1,13.69,0
Paddle - lc_24,48,2000,2/28/2021 2:12:44 AM,90,9,2,4.89,0
Paddle - lc_24,49,2000,2/28/2021 2:12:44 AM,50,5,6,17.14,0
Paddle - lc_24,50,2000,2/28/2021 2:12:44 AM,120,12,7,10.1,0
Paddle - lc_24,51,2000,2/28/2021 2:12:44 AM,80,8,1,8.4,0
Paddle - lc_24,52,2000,2/28/2021 2:12:44 AM,210,21,20,34.02,1
Paddle - lc_24,53,2000,2/28/2021 2:12:44 AM,60,6,2,3.67,0
Paddle - lc_24,54,2000,2/28/2021 2:12:44 AM,210,21,13,28.04,1
Paddle - lc_24,55,2000,2/28/2021 2:12:44 AM,80,8,0,3.98,0
Paddle - lc_24,56,2000,2/28/2021 2:12:44 AM,150,15,3,9.98,0
Paddle - lc_24,57,2000,2/28/2021 2:12:44 AM,150,15,5,12.66,0
Paddle - lc_24,58,2000,2/28/2021 2:12:44 AM,70,7,6,9.27,0
Paddle - lc_24,59,2000,2/28/2021 2:12:44 AM,90,9,2,7.8,0
Paddle - lc_24,60,2000,2/28/2021 2:12:44 AM,20,2,2,1.76,0
Paddle - lc_24,61,2000,2/28/2021 2:12:44 AM,170,17,3,14.51,0
Paddle - lc_24,62,2000,2/28/2021 2:12:44 AM,140,14,5,10.46,0
Paddle - lc_24,63,2000,2/28/2021 2:12:44 AM,210,21,5,34.45,1
Paddle - lc_24,64,2000,2/28/2021 2:12:44 AM,200,20,6,22.67,0
Paddle - lc_24,65,2000,2/28/2021 2:12:44 AM,130,13,3,13.87,0
Paddle - lc_24,66,2000,2/28/2021 2:12:44 AM,210,21,16,34.8,1
Paddle - lc_24,67,2000,2/28/2021 2:12:44 AM,150,15,7,25,0
Paddle - lc_24,68,2000,2/28/2021 2:12:44 AM,160,16,12,26.92,0
Paddle - lc_24,69,2000,2/28/2021 2:12:44 AM,210,21,7,40.09,1
Paddle - lc_24,70,2000,2/28/2021 2:12:44 AM,200,20,4,19.44,0
Paddle - lc_24,71,2000,2/28/2021 2:12:44 AM,190,19,5,33.74,0
Paddle - lc_24,72,2000,2/28/2021 2:12:44 AM,80,8,2,5.57,0
Paddle - lc_24,73,2000,2/28/2021 2:12:44 AM,120,12,5,8.62,0
Paddle - lc_24,74,2000,2/28/2021 2:12:44 AM,160,16,7,15.07,0
Paddle - lc_24,75,2000,2/28/2021 2:12:44 AM,140,14,3,8.64,0
Paddle - lc_24,76,2000,2/28/2021 2:12:44 AM,210,21,6,25.94,1
Paddle - lc_24,77,2000,2/28/2021 2:12:44 AM,70,7,5,8.84,0
Paddle - lc_24,78,2000,2/28/2021 2:12:44 AM,210,21,12,22.49,1
Paddle - lc_24,79,2000,2/28/2021 2:12:44 AM,180,18,5,14.25,0
Paddle - lc_24,80,2000,2/28/2021 2:12:44 AM,170,17,0,8.57,0
Paddle - lc_24,81,2000,2/28/2021 2:12:44 AM,210,21,9,34.03,1
Paddle - lc_24,82,2000,2/28/2021 2:12:44 AM,210,21,6,40.73,1
Paddle - lc_24,83,2000,2/28/2021 2:12:44 AM,170,17,3,11.37,0
Paddle - lc_24,84,2000,2/28/2021 2:12:44 AM,190,19,3,23.01,0
Paddle - lc_24,85,2000,2/28/2021 2:12:44 AM,190,19,10,32.55,0
Paddle - lc_24,86,2000,2/28/2021 2:12:44 AM,10,1,2,2.51,0
Paddle - lc_24,87,2000,2/28/2021 2:12:44 AM,210,21,9,23.91,1
Paddle - lc_24,88,2000,2/28/2021 2:12:44 AM,180,18,14,35.42,0
Paddle - lc_24,89,2000,2/28/2021 2:12:44 AM,210,21,9,21.14,1
Paddle - lc_24,90,2000,2/28/2021 2:12:44 AM,140,14,4,13.91,0
Paddle - lc_24,91,2000,2/28/2021 2:12:44 AM,60,6,2,4.17,0
Paddle - lc_24,92,2000,2/28/2021 2:12:44 AM,210,21,8,23.99,1
Paddle - lc_24,93,2000,2/28/2021 2:12:44 AM,210,21,4,21.06,1
Paddle - lc_24,94,2000,2/28/2021 2:12:44 AM,200,20,2,18.96,0
Paddle - lc_24,95,2000,2/28/2021 2:12:44 AM,30,3,1,3.05,0
Paddle - lc_24,96,2000,2/28/2021 2:12:44 AM,50,5,6,10.04,0
Paddle - lc_24,97,2000,2/28/2021 2:12:44 AM,210,21,8,19.43,1
Paddle - lc_24,98,2000,2/28/2021 2:12:44 AM,150,15,5,16.34,0
Paddle - lc_24,99,2000,2/28/2021 2:12:44 AM,190,19,14,18.84,0
Paddle - lc_24,100,2000,2/28/2021 2:12:44 AM,210,21,5,19.51,1
Paddle - lc_24,101,2000,2/28/2021 2:12:44 AM,180,18,5,11.83,0
Paddle - lc_24,102,2000,2/28/2021 2:12:44 AM,170,17,5,11.61,0
Paddle - lc_24,103,2000,2/28/2021 2:12:44 AM,30,3,3,4.47,0
Paddle - lc_24,104,2000,2/28/2021 2:12:44 AM,210,21,9,31.33,1
Paddle - lc_24,105,2000,2/28/2021 2:12:44 AM,190,19,3,21.64,0
Paddle - lc_24,106,2000,2/28/2021 2:12:44 AM,170,17,5,34.33,0
Paddle - lc_24,107,2000,2/28/2021 2:12:44 AM,160,16,1,13.85,0
Paddle - lc_24,108,2000,2/28/2021 2:12:44 AM,90,9,2,6.46,0
Paddle - lc_24,109,2000,2/28/2021 2:12:44 AM,180,18,7,19.61,0
Paddle - lc_24,110,2000,2/28/2021 2:12:44 AM,210,21,6,28.73,1
Paddle - lc_24,111,2000,2/28/2021 2:12:44 AM,140,14,4,10.42,0
Paddle - lc_24,112,2000,2/28/2021 2:12:44 AM,210,21,8,28.36,1
Paddle - lc_24,113,2000,2/28/2021 2:12:44 AM,140,14,4,18.93,0
Paddle - lc_24,114,2000,2/28/2021 2:12:44 AM,190,19,2,7.95,0
Paddle - lc_24,115,2000,2/28/2021 2:12:44 AM,170,17,2,19.79,0
Paddle - lc_24,116,2000,2/28/2021 2:12:44 AM,210,21,14,39.51,1
Paddle - lc_24,117,2000,2/28/2021 2:12:44 AM,200,20,15,44.32,0
Paddle - lc_24,118,2000,2/28/2021 2:12:44 AM,180,18,2,21.15,0
Paddle - lc_24,119,2000,2/28/2021 2:12:44 AM,200,20,9,30.65,0
Paddle - lc_24,120,2000,2/28/2021 2:12:44 AM,210,21,4,37.59,1
Paddle - lc_24,121,2000,2/28/2021 2:12:44 AM,170,17,7,23.05,0
Paddle - lc_24,122,2000,2/28/2021 2:12:44 AM,180,18,1,8.5,0
Paddle - lc_24,123,2000,2/28/2021 2:12:44 AM,210,21,7,32.39,1
Paddle - lc_24,124,2000,2/28/2021 2:12:44 AM,200,20,7,27.85,0
Paddle - lc_24,125,2000,2/28/2021 2:12:44 AM,110,11,23,37.67,0
Paddle - lc_24,126,2000,2/28/2021 2:12:44 AM,110,11,6,11.29,0
Paddle - lc_24,127,2000,2/28/2021 2:12:44 AM,110,11,1,6.32,0
Paddle - lc_24,128,2000,2/28/2021 2:12:44 AM,210,21,7,27.63,1
Paddle - lc_24,129,2000,2/28/2021 2:12:44 AM,10,1,0,0.62,0
Paddle - lc_24,130,2000,2/28/2021 2:12:44 AM,20,2,1,3.91,0
Paddle - lc_24,131,2000,2/28/2021 2:12:44 AM,140,14,3,12.27,0
Paddle - lc_24,132,2000,2/28/2021 2:12:44 AM,210,21,9,46.13,1
Paddle - lc_24,133,2000,2/28/2021 2:12:44 AM,160,16,4,8.66,0
Paddle - lc_24,134,2000,2/28/2021 2:12:44 AM,150,15,3,11.31,0
Paddle - lc_24,135,2000,2/28/2021 2:12:44 AM,210,21,6,20.59,1
Paddle - lc_24,136,2000,2/28/2021 2:12:44 AM,160,16,10,11.85,0
Paddle - lc_24,137,2000,2/28/2021 2:12:44 AM,50,5,9,10.02,0
Paddle - lc_24,138,2000,2/28/2021 2:12:44 AM,210,21,5,41.22,1
Paddle - lc_24,139,2000,2/28/2021 2:12:44 AM,160,16,45,79.65,0
Paddle - lc_24,140,2000,2/28/2021 2:12:44 AM,150,15,13,28.27,0
Paddle - lc_24,141,2000,2/28/2021 2:12:44 AM,100,10,8,14.74,0
Paddle - lc_24,142,2000,2/28/2021 2:12:44 AM,130,13,8,12.29,0
Paddle - lc_24,143,2000,2/28/2021 2:12:44 AM,210,21,7,28.59,1
Paddle - lc_24,144,2000,2/28/2021 2:12:44 AM,210,21,5,15.9,1
Paddle - lc_24,145,2000,2/28/2021 2:12:44 AM,90,9,3,11.12,0
Paddle - lc_24,146,2000,2/28/2021 2:12:44 AM,120,12,4,8.3,0
Paddle - lc_24,147,2000,2/28/2021 2:12:44 AM,80,8,2,5.39,0
Paddle - lc_24,148,2000,2/28/2021 2:12:44 AM,210,21,6,21.71,1
Paddle - lc_24,149,2000,2/28/2021 2:12:44 AM,20,2,1,1.7,0
Paddle - lc_24,150,2000,2/28/2021 2:12:44 AM,110,11,4,10.78,0
Paddle - lc_24,151,2000,2/28/2021 2:12:44 AM,40,4,2,3.25,0
Paddle - lc_24,152,2000,2/28/2021 2:12:44 AM,20,2,1,3.83,0
Paddle - lc_24,153,2000,2/28/2021 2:12:44 AM,20,2,2,2.9,0
Paddle - lc_24,154,2000,2/28/2021 2:12:44 AM,90,9,2,8.52,0
Paddle - lc_24,155,2000,2/28/2021 2:12:44 AM,160,16,2,16.88,0
Paddle - lc_24,156,2000,2/28/2021 2:12:44 AM,10,1,5,8.73,0
Paddle - lc_24,157,2000,2/28/2021 2:12:44 AM,90,9,2,4.37,0
Paddle - lc_24,158,2000,2/28/2021 2:12:44 AM,210,21,8,26.02,1
Paddle - lc_24,159,2000,2/28/2021 2:12:44 AM,170,17,3,15.63,0
Paddle - lc_24,160,2000,2/28/2021 2:12:44 AM,150,15,4,10.08,0
Paddle - lc_24,161,2000,2/28/2021 2:12:44 AM,20,2,2,3.93,0
Paddle - lc_24,162,2000,2/28/2021 2:12:44 AM,90,9,7,19.81,0
Paddle - lc_24,163,2000,2/28/2021 2:12:44 AM,130,13,4,15.42,0
Paddle - lc_24,164,2000,2/28/2021 2:12:44 AM,120,12,3,8.66,0
Paddle - lc_24,165,2000,2/28/2021 2:12:44 AM,140,14,4,9.38,0
Paddle - lc_24,166,2000,2/28/2021 2:12:44 AM,210,21,10,15.92,1
Paddle - lc_24,167,2000,2/28/2021 2:12:44 AM,160,16,9,29.55,0
Paddle - lc_24,168,2000,2/28/2021 2:12:44 AM,200,20,5,20.45,0
Paddle - lc_24,169,2000,2/28/2021 2:12:44 AM,200,20,4,18.49,0
Paddle - lc_24,170,2000,2/28/2021 2:12:44 AM,90,9,9,14.28,0
Paddle - lc_24,171,2000,2/28/2021 2:12:44 AM,210,21,13,31.09,1
Paddle - lc_24,172,2000,2/28/2021 2:12:44 AM,100,10,7,10.66,0
Paddle - lc_24,173,2000,2/28/2021 2:12:44 AM,10,1,0,1.26,0
Paddle - lc_24,174,2000,2/28/2021 2:12:44 AM,140,14,3,12.09,0
Paddle - lc_24,175,2000,2/28/2021 2:12:44 AM,130,13,10,41.78,0
Paddle - lc_24,176,2000,2/28/2021 2:12:44 AM,20,2,0,2.21,0
Paddle - lc_24,177,2000,2/28/2021 2:12:44 AM,40,4,4,6.62,0
Paddle - lc_24,178,2000,2/28/2021 2:12:44 AM,160,16,3,15.56,0
Paddle - lc_24,179,2000,2/28/2021 2:12:44 AM,90,9,7,10.04,0
Paddle - lc_24,180,2000,2/28/2021 2:12:44 AM,80,8,3,7.4,0
Paddle - lc_24,181,2000,2/28/2021 2:12:44 AM,200,20,3,15.13,0
Paddle - lc_24,182,2000,2/28/2021 2:12:44 AM,100,10,7,11.61,0
Paddle - lc_24,183,2000,2/28/2021 2:12:44 AM,150,15,16,31.26,0
Paddle - lc_24,184,2000,2/28/2021 2:12:44 AM,200,20,6,17.23,0
Paddle - lc_24,185,2000,2/28/2021 2:12:44 AM,160,16,5,11.71,0
Paddle - lc_24,186,2000,2/28/2021 2:12:44 AM,210,21,10,23.74,1
Paddle - lc_24,187,2000,2/28/2021 2:12:44 AM,210,21,5,12.39,1
Paddle - lc_24,188,2000,2/28/2021 2:12:44 AM,130,13,3,12.27,0
Paddle - lc_24,189,2000,2/28/2021 2:12:44 AM,140,14,11,24.78,0
Paddle - lc_24,190,2000,2/28/2021 2:12:44 AM,140,14,6,7.78,0
Paddle - lc_24,191,2000,2/28/2021 2:12:44 AM,160,16,4,9.22,0
Paddle - lc_24,192,2000,2/28/2021 2:12:44 AM,150,15,7,12.51,0
Paddle - lc_24,193,2000,2/28/2021 2:12:44 AM,10,1,1,0.98,0
Paddle - lc_24,194,2000,2/28/2021 2:12:44 AM,20,2,1,1.82,0
Paddle - lc_24,195,2000,2/28/2021 2:12:44 AM,100,10,2,10.64,0
Paddle - lc_24,196,2000,2/28/2021 2:12:44 AM,100,10,1,5.23,0
Paddle - lc_24,197,2000,2/28/2021 2:12:44 AM,180,18,10,24.98,0
Paddle - lc_24,198,2000,2/28/2021 2:12:44 AM,130,13,4,9.26,0
Paddle - lc_24,199,2000,2/28/2021 2:12:44 AM,30,3,1,2.77,0
Paddle - lc_24,200,2000,2/28/2021 2:12:44 AM,70,7,10,10.8,0
Paddle - lc_24,201,2000,2/28/2021 2:12:44 AM,170,17,4,35.29,0
Paddle - lc_24,202,2000,2/28/2021 2:12:44 AM,170,17,10,14.17,0
Paddle - lc_24,203,2000,2/28/2021 2:12:44 AM,180,18,7,14.47,0
Paddle - lc_24,204,2000,2/28/2021 2:12:44 AM,130,13,9,35.36,0
Paddle - lc_24,205,2000,2/28/2021 2:12:44 AM,40,4,5,5.69,0
Paddle - lc_24,206,2000,2/28/2021 2:12:44 AM,210,21,8,29.57,1
Paddle - lc_24,207,2000,2/28/2021 2:12:44 AM,90,9,3,11.29,0
Paddle - lc_24,208,2000,2/28/2021 2:12:44 AM,210,21,34,51.83,1
Paddle - lc_24,209,2000,2/28/2021 2:12:44 AM,160,16,13,26.31,0
Paddle - lc_24,210,2000,2/28/2021 2:12:44 AM,160,16,5,13.61,0
Paddle - lc_24,211,2000,2/28/2021 2:12:44 AM,100,10,5,17.2,0
Paddle - lc_24,212,2000,2/28/2021 2:12:44 AM,120,12,37,57.12,0
Paddle - lc_24,213,2000,2/28/2021 2:12:44 AM,10,1,3,2.32,0
Paddle - lc_24,214,2000,2/28/2021 2:12:44 AM,90,9,3,7.52,0
Paddle - lc_24,215,2000,2/28/2021 2:12:44 AM,200,20,14,23.68,0
Paddle - lc_24,216,2000,2/28/2021 2:12:44 AM,210,21,7,50.68,1
Paddle - lc_24,217,2000,2/28/2021 2:12:44 AM,90,9,1,12.45,0
Paddle - lc_24,218,2000,2/28/2021 2:12:44 AM,210,21,13,28.2,1
Paddle - lc_24,219,2000,2/28/2021 2:12:44 AM,90,9,2,8.98,0
Paddle - lc_24,220,2000,2/28/2021 2:12:44 AM,80,8,6,7.18,0
Paddle - lc_24,221,2000,2/28/2021 2:12:44 AM,60,6,3,4.99,0
Paddle - lc_24,222,2000,2/28/2021 2:12:44 AM,110,11,5,14.07,0
Paddle - lc_24,223,2000,2/28/2021 2:12:44 AM,20,2,1,2.62,0
Paddle - lc_24,224,2000,2/28/2021 2:12:44 AM,210,21,10,30.07,1
Paddle - lc_24,225,2000,2/28/2021 2:12:44 AM,60,6,1,4.85,0
Paddle - lc_24,226,2000,2/28/2021 2:12:44 AM,130,13,5,11.27,0
Paddle - lc_24,227,2000,2/28/2021 2:12:44 AM,50,5,3,5.39,0
Paddle - lc_24,228,2000,2/28/2021 2:12:44 AM,160,16,5,17.82,0
Paddle - lc_24,229,2000,2/28/2021 2:12:44 AM,210,21,4,27.77,1
Paddle - lc_24,230,2000,2/28/2021 2:12:44 AM,190,19,6,14.59,0
Paddle - lc_24,231,2000,2/28/2021 2:12:44 AM,90,9,4,14.28,0
Paddle - lc_24,232,2000,2/28/2021 2:12:44 AM,160,16,4,10.94,0
Paddle - lc_24,233,2000,2/28/2021 2:12:44 AM,190,19,8,18.1,0
Paddle - lc_24,234,2000,2/28/2021 2:12:44 AM,210,21,3,42.72,1
Paddle - lc_24,235,2000,2/28/2021 2:12:44 AM,50,5,4,5.23,0
Paddle - lc_24,236,2000,2/28/2021 2:12:44 AM,210,21,10,24.62,1
Paddle - lc_24,237,2000,2/28/2021 2:12:44 AM,140,14,1,12.49,0
Paddle - lc_24,238,2000,2/28/2021 2:12:44 AM,190,19,4,16.62,0
Paddle - lc_24,239,2000,2/28/2021 2:12:44 AM,140,14,3,9.36,0
Paddle - lc_24,240,2000,2/28/2021 2:12:44 AM,170,17,117,177.02,0
Paddle - lc_24,241,2000,2/28/2021 2:12:44 AM,70,7,4,7.2,0
Paddle - lc_24,242,2000,2/28/2021 2:12:44 AM,60,6,4,7.52,0
Paddle - lc_24,243,2000,2/28/2021 2:12:44 AM,200,20,9,27.93,0
Paddle - lc_24,244,2000,2/28/2021 2:12:44 AM,120,12,1,7.36,0
Paddle - lc_24,245,2000,2/28/2021 2:12:44 AM,90,9,2,12.01,0
Paddle - lc_24,246,2000,2/28/2021 2:12:44 AM,140,14,3,14.35,0
Paddle - lc_24,247,2000,2/28/2021 2:12:44 AM,110,11,3,5.55,0
Paddle - lc_24,248,2000,2/28/2021 2:12:44 AM,210,21,9,29.65,1
Paddle - lc_24,249,2000,2/28/2021 2:12:44 AM,200,20,13,32.86,0
Paddle - lc_24,250,2000,2/28/2021 2:12:44 AM,110,11,5,18.16,0
Paddle - lc_24,251,2000,2/28/2021 2:12:44 AM,70,7,6,9.46,0
Paddle - lc_24,252,2000,2/28/2021 2:12:44 AM,210,21,6,19.33,1
Paddle - lc_24,253,2000,2/28/2021 2:12:44 AM,50,5,3,6.12,0
Paddle - lc_24,254,2000,2/28/2021 2:12:44 AM,120,12,2,14.69,0
Paddle - lc_24,255,2000,2/28/2021 2:12:44 AM,160,16,11,30.25,0
Paddle - lc_24,256,2000,2/28/2021 2:12:44 AM,10,1,4,7.82,0
Paddle - lc_24,257,2000,2/28/2021 2:12:44 AM,120,12,9,11.45,0
Paddle - lc_24,258,2000,2/28/2021 2:12:44 AM,200,20,8,19.01,0
Paddle - lc_24,259,2000,2/28/2021 2:12:44 AM,80,8,2,5.01,0
Paddle - lc_24,260,2000,2/28/2021 2:12:44 AM,150,15,2,6.54,0
Paddle - lc_24,261,2000,2/28/2021 2:12:44 AM,110,11,4,12.99,0
Paddle - lc_24,262,2000,2/28/2021 2:12:44 AM,170,17,16,30.45,0
Paddle - lc_24,263,2000,2/28/2021 2:12:44 AM,210,21,7,26.6,1
Paddle - lc_24,264,2000,2/28/2021 2:12:44 AM,150,15,3,10.46,0
Paddle - lc_24,265,2000,2/28/2021 2:12:44 AM,80,8,1,4.73,0
Paddle - lc_24,266,2000,2/28/2021 2:12:44 AM,110,11,5,8.76,0
Paddle - lc_24,267,2000,2/28/2021 2:12:44 AM,200,20,8,33.36,0
Paddle - lc_24,268,2000,2/28/2021 2:12:44 AM,210,21,6,21.69,1
Paddle - lc_24,269,2000,2/28/2021 2:12:44 AM,200,20,4,22.93,0
Paddle - lc_24,270,2000,2/28/2021 2:12:44 AM,190,19,4,23.36,0
Paddle - lc_24,271,2000,2/28/2021 2:12:44 AM,10,1,0,2.48,0
Paddle - lc_24,272,2000,2/28/2021 2:12:44 AM,160,16,1,9.92,0
Paddle - lc_24,273,2000,2/28/2021 2:12:44 AM,190,19,19,32.27,0
Paddle - lc_24,274,2000,2/28/2021 2:12:44 AM,60,6,4,6.16,0
Paddle - lc_24,275,2000,2/28/2021 2:12:44 AM,210,21,4,14.97,1
Paddle - lc_24,276,2000,2/28/2021 2:12:44 AM,70,7,1,7.66,0
Paddle - lc_24,277,2000,2/28/2021 2:12:44 AM,150,15,8,18.76,0
Paddle - lc_24,278,2000,2/28/2021 2:12:44 AM,40,4,2,4.65,0
Paddle - lc_24,279,2000,2/28/2021 2:12:44 AM,90,9,0,7.24,0
Paddle - lc_24,280,2000,2/28/2021 2:12:44 AM,20,2,1,3.23,0
Paddle - lc_24,281,2000,2/28/2021 2:12:44 AM,40,4,1,2.11,0
Paddle - lc_24,282,2000,2/28/2021 2:12:44 AM,160,16,7,14.63,0
Paddle - lc_24,283,2000,2/28/2021 2:12:44 AM,80,8,3,4.63,0
Paddle - lc_24,284,2000,2/28/2021 2:12:44 AM,160,16,4,9.76,0
Paddle - lc_24,285,2000,2/28/2021 2:12:44 AM,150,15,3,17.36,0
Paddle - lc_24,286,2000,2/28/2021 2:12:44 AM,190,19,5,13.1,0
Paddle - lc_24,287,2000,2/28/2021 2:12:44 AM,80,8,1,4.37,0
Paddle - lc_24,288,2000,2/28/2021 2:12:44 AM,70,7,1,5.34,0
Paddle - lc_24,289,2000,2/28/2021 2:12:44 AM,120,12,4,8.92,0
Paddle - lc_24,290,2000,2/28/2021 2:12:44 AM,210,21,6,28.49,1
Paddle - lc_24,291,2000,2/28/2021 2:12:44 AM,130,13,3,13.06,0
Paddle - lc_24,292,2000,2/28/2021 2:12:44 AM,130,13,5,21.25,0
Paddle - lc_24,293,2000,2/28/2021 2:12:44 AM,70,7,3,6.22,0
Paddle - lc_24,294,2000,2/28/2021 2:12:44 AM,200,20,13,31.27,0
Paddle - lc_24,295,2000,2/28/2021 2:12:44 AM,210,21,12,22.85,1
Paddle - lc_24,296,2000,2/28/2021 2:12:44 AM,210,21,10,32.51,1
Paddle - lc_24,297,2000,2/28/2021 2:12:44 AM,190,19,5,18.54,0
Paddle - lc_24,298,2000,2/28/2021 2:12:44 AM,200,20,10,30.92,0
Paddle - lc_24,299,2000,2/28/2021 2:12:44 AM,60,6,5,8.78,0
Paddle - lc_24,300,2000,2/28/2021 2:12:44 AM,180,18,3,14.96,0
Paddle - lc_24,301,2000,2/28/2021 2:12:44 AM,160,16,9,28.2,0
Paddle - lc_24,302,2000,2/28/2021 2:12:44 AM,90,9,6,14.57,0
Paddle - lc_24,303,2000,2/28/2021 2:12:44 AM,120,12,2,8.08,0
Paddle - lc_24,304,2000,2/28/2021 2:12:44 AM,20,2,1,2.11,0
Paddle - lc_24,305,2000,2/28/2021 2:12:44 AM,200,20,14,28.51,0
Paddle - lc_24,306,2000,2/28/2021 2:12:44 AM,140,14,1,13.41,0
Paddle - lc_24,307,2000,2/28/2021 2:12:44 AM,130,13,5,8.62,0
Paddle - lc_24,308,2000,2/28/2021 2:12:44 AM,200,20,6,45.01,0
Paddle - lc_24,309,2000,2/28/2021 2:12:44 AM,150,15,13,30.09,0
Paddle - lc_24,310,2000,2/28/2021 2:12:44 AM,120,12,3,15.26,0
Paddle - lc_24,311,2000,2/28/2021 2:12:44 AM,210,21,3,16.82,1
Paddle - lc_24,312,2000,2/28/2021 2:12:44 AM,190,19,7,23.35,0
Paddle - lc_24,313,2000,2/28/2021 2:12:44 AM,170,17,7,16.68,0
Paddle - lc_24,314,2000,2/28/2021 2:12:44 AM,210,21,4,20.97,1
Paddle - lc_24,315,2000,2/28/2021 2:12:44 AM,30,3,3,4.47,0
Paddle - lc_24,316,2000,2/28/2021 2:12:44 AM,110,11,2,8.94,0
Paddle - lc_24,317,2000,2/28/2021 2:12:44 AM,20,2,1,3.17,0
Paddle - lc_24,318,2000,2/28/2021 2:12:44 AM,120,12,5,12.23,0
Paddle - lc_24,319,2000,2/28/2021 2:12:44 AM,210,21,5,48.55,1
Paddle - lc_24,320,2000,2/28/2021 2:12:44 AM,70,7,6,8.64,0
Paddle - lc_24,321,2000,2/28/2021 2:12:44 AM,130,13,2,6.54,0
Paddle - lc_24,322,2000,2/28/2021 2:12:44 AM,160,16,5,11.67,0
